"transactionID","accountID","transactionAmountUSD","transactionCurrencyCode","transactionDate","transactionScenario","transactionType","cardType","paymentBillingState","paymentBillingCountryCode","merchantIndustry"
"8D8062D3-3D09-434A-8F38-344FE29F0F36","A985156814618755",120.10945,"BRL",2013-04-09,"A","P","VISA","SP","BR","RESTAURANT"
"44B71A20-98EE-424B-9CB7-CF596264C35A","A1055521468121390",41.86,"USD",2013-08-01,"A","P",NA,NA,"US","MEDICAL"
"2E593CF4-D335-42AA-948A-1C19BDA29DC6","A914800753499114",156.421301,"CAD",2013-08-05,"A","P","MC","ON","CA","BANK"
"8664454F-7F88-4576-AF02-5E799F3DEDB7","A312021642559902",187.3442,"EUR",2013-09-05,"A","P","VISA",NA,"BE","BANK"
"A7CBC0B6-929C-4CD7-BDF7-8AE578A0BD35","A985157105619906",119.06,"USD",2013-09-03,"A","P","VISA","TX","US","SUPERMKT"
"2D2E8482-1412-4011-B461-61B8B33D2552","A1055520545165030",4.99,"USD",2013-05-26,"A","P",NA,NA,"US","BANK"
"755A215A-0A6C-4670-A6E1-77E79CCF5858","A844427916607168",127.49,"USD",2013-04-22,"A","P","MC","IL","US","BANK"
"7DADFA50-B6C4-4EFF-8209-F86107370733","A985156672827330",235.39,"USD",2013-04-27,"A","P","AMEX","NJ","US","TRANSPORTATION"
"A0F209AF-B4F6-4C79-825F-AD807F67A987","A1899947032201000",173.223251,"GBP",2013-06-28,"A","P","VISA",NA,"GB","BANK"
"CEE58AD5-0C59-4A7D-B9B7-A2BDA1E18EA0","A1688852723015540",199.75424,"NOK",2013-08-26,"A","P","VISA",NA,"NO","BANK"
"303C7240-B75E-464C-B0C9-DDE296B89604","A985157099842604",151.54,"USD",2013-08-28,"A","P","VISA","TX","US","APPARELS"
"CC1F0E3A-73D3-453C-8766-457BC271BA41","A1759221047931910",120.10945,"BRL",2013-05-13,"A","P","VISA","SP","BR","BANK"
"CE856220-895A-4BA4-80D8-494F3D2FC36F","A1829581415269570",187.8833,"SEK",2013-04-01,"A","P","VISA",NA,"SE","RESTAURANT"
"A9FDA44D-3B08-4414-92D5-625E72B26F04","A914800280309443",533.93,"USD",2013-07-22,"A","P","VISA","NJ","US","RESTAURANT"
"E5ABDDAF-30A9-417C-8825-82689869D6D0","A844428065102798",116.44672,"RUB",2013-05-29,"A","P","VISA",NA,"RU","MEDICAL"
"D91A1C3C-D1FE-4E4F-8AB6-22F37DCBF9FC","A1759222266057330",78.763358,"CAD",2013-07-02,"A","P","VISA","ON","CA","TRAVEL"
"A7AFC9A6-BB8E-488B-B2B9-307C829E181B","A844427309396645",109.49,"USD",2013-08-09,"A","P","VISA","WA","US","BANK"
"1E3BEE19-E9D9-4014-9FEE-B40F0703D01D","A985157026474041",176.66415,"AUD",2013-07-27,"A","P",NA,NA,"AU","TELECOM"
"D2081549-E430-44F5-ACDF-25D91F95AF08","A1759221597604280",32.46,"USD",2013-05-14,"A","P","VISA","TX","US","UTILITY"
"E5E66496-1918-46C7-9E4D-DA46CC824678","A1688852375099220",173.223251,"GBP",2013-04-12,"A","P","VISA",NA,"GB","TRAVEL"
"25F54617-6332-4AA2-AFC0-9EBA77824921","A1899945468558180",187.3442,"EUR",2013-08-28,"A","P","MC",NA,"BE","TELECOM"
"40085C6D-9528-4722-BF36-60FEA697A43D","A914800850519620",120.70639,"SGD",2013-08-28,"A","P","MC",NA,NA,"BANK"
"2A010DDE-78C1-47C5-88AB-41F4B5BC8AFA","A1759222120825860",99.99,"USD",2013-09-28,"A","P","VISA","CA","US","BANK"
"9260B669-0570-40F6-BA36-C2F16E7D48CD","A914800463235171",218.394,"JPY",2013-08-11,"A","P","MC","???","JP","APPARELS"
"44DC310E-7435-4331-9454-8E4063362EEC","A985156610861963",139.99,"USD",2013-06-21,"A","P","VISA","VA","US","TRANSPORTATION"
"DF5D0F25-58FC-45F6-A194-1D0B719AFEBF","A1759222196750620",1.553557,"CAD",2013-06-24,"A","P","VISA","BC","CA","BANK"
"C19DED10-B7DE-4536-9FE5-5C4794F9C9A5","A1688852736146310",153.29,"USD",2013-06-08,"A","P","VISA","WA","US","RESTAURANT"
"79C34900-1809-455E-855B-05DB11341A3E","A1055521375636370",139.99,"USD",2013-07-01,"A","P","VISA","FL","US","BANK"
"E70672E5-15DF-4BC7-9101-0FB84805C546","A914800716622912",625.39,"USD",2013-06-21,"A","P","VISA","MI","US","BANK"
"D627B79D-5B95-4B03-BC2E-8738C9112410","A844428010969237",116.44672,"RUB",2013-05-18,"A","P","MC","Moscow region","RU","BANK"
"10B0E8E3-B966-40F2-9F0E-68BE34784E67","A1055520428597630",754.727566,"EUR",2013-06-26,"A","P","VISA",NA,"BE","APPARELS"
"A2733F1D-7979-4249-91DC-5A9438F32523","A914800574134552",147.69,"USD",2013-04-10,"A","P","VISA","WI","US","PETROL"
"80DBA96F-5039-48E3-AEA4-7CD514175473","A985156059272247",312.55965,"AUD",2013-07-11,"A","P","VISA","Victoria","AU","BANK"
"29A676B9-DDD2-41AC-BAE7-7CF7E67B244A","A1055521496703740",176.66415,"AUD",2013-09-01,"A","P","MC","Queensland","AU","BANK"
"D9E4F4D1-9624-4085-97E1-ACD481968971","A844428069403450",149,"USD",2013-06-05,"A","P","VISA","OR","US","BANK"
"DF314206-BC8E-4987-B0C5-CD475144F672","A1055521509531090",119.06,"USD",2013-09-16,"A","P","VISA","TX","US","BANK"
"C8E972DE-2AC3-46DF-A547-4A63184568B8","A844428056256762",978.79,"USD",2013-05-16,"A","P","VISA","MN","US","PETROL"
"34C651E0-BEDF-4F2A-B7C8-F2A7E5194087","A844427930233514",159.159943,"CAD",2013-05-27,"A","P","MC","QC","CA","BANK"
"27C9C8DD-DB50-44FA-BF30-6C3A69BB7372","A1829582563503030",173.223251,"GBP",2013-05-07,"A","P","VISA",NA,"GB","PETROL"
"078C7C39-4814-4486-9B9C-209172222F30","A1055521094946040",129.89,"USD",2013-05-12,"A","P",NA,NA,"US","UTILITY"
"9C78CEEF-4BB3-4FC7-B307-7066D5F565D0","A985156447590769",139.99,"USD",2013-04-28,"A","P","VISA","CA","US","BANK"
"1650EB35-2052-4257-AC2D-499D156C2A27","A985156272955020",4.99,"USD",2013-05-26,"A","P",NA,NA,"DE","BANK"
"D0A939CF-6228-43F6-BF02-1274165F362F","A1688853532661080",134.766522,"EUR",2013-06-13,"A","P","VISA",NA,"FR","SUPERMKT"
"59BE4A91-43B8-45D4-A8A5-4054D1CD30C4","A914800734270122",152.94,"USD",2013-07-15,"A","P","MC","TN","US","TRANSPORTATION"
"9FF94BC9-E746-440D-92A6-4616B3F4F426","A914801018493551",114.39,"USD",2013-05-07,"A","P","VISA","LA","US","HOTELS"
"3C0B4AA0-F14F-426B-BB27-73BBB9F6D284","A914800782410679",99.98,"USD",2013-04-21,"A","P","VISA","VA","US","GROCERIES"
"1F641A42-0AB7-4C35-9AF7-675BAC5AAE79","A1688852168091430",43.8994,"JPY",2013-05-11,"A","P","VISA","???","JP","BANK"
"20B8A06A-7378-43C6-8D44-65824540EC54","A1688853662723570",806.0724,"JPY",2013-06-06,"A","P","VISA","????","JP","SUPERMKT"
"2D2E9A3F-8FD8-4757-ABAB-C70ABA107584","A1055521381330550",149.79,"USD",2013-04-06,"A","P","VISA","NJ","US","BANK"
"FBBD3958-F0F9-4D26-B81D-9F81867B6961","A844428121100468",113.74,"USD",2013-07-30,"A","P","VISA","CO","US","BANK"
"71223AB1-1631-444B-95B2-E00FCC577EB1","A1055520462647920",79.99,"USD",2013-05-15,"A","P",NA,NA,"US","PETROL"
"B8AC281D-F766-407B-B0B1-37BDE2D4897E","A1055521422021950",235.11,"USD",2013-09-15,"A","P","VISA","MN","US","PETROL"
"BCC42D37-67CE-4B69-A4CD-A7842675C6CF","A1055521369460980",79.99,"USD",2013-04-17,"A","P","VISA","CA","US","PETROL"
"87AED8E4-4608-4C03-9DEF-46E429A80E48","A1055521248418870",4.99,"USD",2013-05-25,"A","P","VISA","FL","US","TELECOM"
"9136CA53-4851-4A65-A0ED-248B726016CD","A1759220851033920",10.94,"USD",2013-05-22,"A","P",NA,NA,"US","BANK"
"5AE36160-1C66-4BA5-B94A-3C5566AFDBCF","A844427217405137",139.99,"USD",2013-08-21,"A","P","VISA","CA","US","BANK"
"72AAC688-9C24-4095-9F17-9D27A48B067A","A985156571233862",149.44,"USD",2013-06-27,"A","P","MC","TX","US","SUPERMKT"
"30AC7CBA-084E-4E25-B608-1F2B35C4C63E","A1829581236360340",139.99,"USD",2013-07-01,"A","P","MC","VA","US","TELECOM"
"D10757F0-7EFC-4565-84BD-7866CEE760FD","A914800340107576",321.81,"USD",2013-06-28,"A","P","AMEX","MN","US","UTILITY"
"D185A47F-DB3F-4BCC-9F76-AA885B93BFFB","A1759221551912190",103.48965,"AUD",2013-07-30,"A","P",NA,NA,"AU","HOBBY"
"A3FB1BD8-CEF9-4FF0-84FC-B8DF1D0870AE","A1055521352495540",4.99,"USD",2013-05-24,"A","P","VISA","IA","US","BANK"
"4C623FF9-D3FE-4316-A7F7-D1DFAB74BAB1","A985157032685567",108.86,"USD",2013-06-19,"A","P",NA,NA,"US","BANK"
"4581102C-D5CA-44CC-A88C-377156A733DF","A844427627438396",88.901315,"CAD",2013-06-04,"A","P","MC","ON","CA","TELECOM"
"3EC5F3BF-C860-4A98-96AF-7FCB4FAB225D","A914800950831011",151.54,"USD",2013-06-07,"A","P","VISA","TX","US","APPARELS"
"D99D5E52-8743-4F1A-A60E-4B109EA286A4","A1055521128072800",49.99,"USD",2013-04-09,"A","P","VISA","OR","US","MEDICAL"
"F0B1E2AA-DDEE-4E02-9963-2B9D5D9418D0","A914800265208881",187.3442,"EUR",2013-05-18,"A","P","MC",NA,"AT","BANK"
"FF3EFAC8-5B69-41AB-B83D-1CC9939E21E8","A985156098830627",63.77,"USD",2013-09-02,"A","P","AMEX","AZ","US","SUPERMKT"
"51067429-89ED-46C4-A828-F0AE1097E0DB","A985156038567322",4.99,"USD",2013-05-26,"A","P",NA,NA,"US","TELECOM"
"AC72B935-6745-4A5A-BDA9-00FF8D148692","A1688852454075840",269.546522,"EUR",2013-09-26,"A","P","MC",NA,"DE","JEWELLERY"
"E1A7FAAE-3E12-4C39-9D4B-FBD03D0FA001","A844427091897633",5.33,"USD",2013-05-26,"A","P","VISA","MN","US","BANK"
"A1A2B445-0E34-455C-B4E6-9BFACEFE4D08","A914800517916166",677.191251,"GBP",2013-08-26,"A","P","VISA",NA,"GB","RESTAURANT"
"E101486D-1B76-4C38-89B2-B49507284055","A1688852026054250",85.59,"USD",2013-04-25,"A","P","MC","NJ","US","GROCERIES"
"1CD643A1-C1C6-48E5-B5F6-958B9FB599FE","A914800305201279",151.54,"USD",2013-08-25,"A","P","VISA","TX","US","BANK"
"AE78E36F-5DD7-4900-BA2D-028228AFE81E","A1759221260070840",270.4615,"TWD",2013-08-04,"A","P","VISA",NA,"TW","BANK"
"40829DA3-0ADA-4C2A-956C-76797E66872E","A1899945487811970",70.848113,"MXN",2013-07-07,"A","P","VISA","Distrito Federal","MX","PETROL"
"8BA06E86-9F19-4DA1-A12C-28EEE6A17C96","A1055521250113170",120.10945,"BRL",2013-05-10,"A","P","MC","SC","BR","TELECOM"
"649DFF60-736B-410D-9029-8754396B18E1","A914801060492100",173.223251,"GBP",2013-07-02,"A","P","MC",NA,"GB","TRANSPORTATION"
"9FA2D6A9-A07F-4A8B-8050-DF4CD3B6498F","A1055521226600610",110.227251,"GBP",2013-05-15,"A","P","AMEX",NA,"GB","TRANSPORTATION"
"F5B53BEA-9F53-44CB-BA8F-6C2FAE52FE9D","A844428079797117",3582.075016,"EUR",2013-06-18,"A","P","VISA","Valencia","ES","BANK"
"F49945AF-1ED5-4B09-8BC6-CCB9362113C2","A2181420356956650",384.13,"USD",2013-06-10,"A","P","VISA","GA","US","BANK"
"06F7626E-3EA9-4746-B649-8836B7CF9B02","A1899945460337590",187.3442,"EUR",2013-04-13,"A","P","VISA",NA,"FR","SERVICES"
"9287D225-4E83-49D5-AE69-7408D43AE984","A1055521403009550",26.59072,"RUB",2013-05-18,"A","P","MC",NA,"RU","PETROL"
"BBF05AD6-D72C-40C9-BD39-DC4A7D705910","A1055520584087020",65.69,"USD",2013-09-14,"A","P","VISA","WA","US","UTILITY"
"EFB26010-C0B9-42A4-8BE1-E211CEAD7BA9","A1759222196773070",1.873442,"EUR",2013-06-27,"A","P","VISA",NA,"FR","UTILITY"
"8FA86671-EFE6-4121-A22B-F02BDF4EF4FC","A1899946129633630",323.445044,"EUR",2013-05-23,"A","P","MC",NA,"BE","BANK"
"BC2B04EF-6F62-4A0C-85FF-AEB9DAA893F3","A1055521352346460",139.99,"USD",2013-04-06,"A","P","AMEX","CA","US","BANK"
"1D3ECC65-5A53-4D10-BFB4-0A43DA276C0D","A1688852363686070",173.223251,"GBP",2013-04-02,"A","P","MC",NA,"GB","BANK"
"DCD2C580-8944-4999-B17B-89817703A374","A914801121705289",148.74,"USD",2013-09-03,"A","P","VISA","IL","US","TELECOM"
"ABE4D4EF-AC7B-4AF1-9E07-812B6A766EB3","A985156097341807",5.4,"USD",2013-05-27,"A","P","VISA","WA","US","BANK"
"9BF66FE9-C19B-4B17-A6BF-8B2ABA89DB07","A985157022223778",79.99,"USD",2013-06-07,"A","P","VISA","AR","US","SUPERMKT"
"0C955889-CF13-463C-B18B-59015D25125B","A985156652940694",109.74,"USD",2013-09-30,"A","P","DISCOVER","TN","US","BANK"
"7E7C88B8-9D36-4669-8615-C469813D7250","A985156991604741",187.3442,"EUR",2013-04-16,"A","P","MC",NA,"DE","BANK"
"2F94F95F-8F13-4E98-B133-72D33E28B329","A1055520845266800",604.78,"USD",2013-07-25,"A","P","VISA","CA","US","Insurance"
"CC069316-69C6-4816-9C64-E1F9D8179EF2","A844428033311125",579.527044,"EUR",2013-06-27,"A","P","VISA","Lisboa","PT","BANK"
"3EC4F217-DE2F-4642-993E-611C81A31513","A914800358315382",3.25,"USD",2013-06-04,"A","P","VISA","NY","US","BANK"
"9420B58A-458D-4B1B-8E33-89371613CE86","A2181420342090850",4.99,"USD",2013-05-25,"A","P","MC","IA","US","PETROL"
"81C01197-1A04-45D3-A380-6D844CE7C103","A1899945834521430",47.173,"EUR",2013-08-26,"A","P","MC",NA,"FR","MEDICAL"
"30188EC6-C0C7-4570-AE5C-42FCAF557682","A985156223807767",532.49,"USD",2013-07-11,"A","P","VISA","MI","US","TRANSPORTATION"
"06AA8CAD-D061-4E8B-B5E4-F6CCC41361B5","A985156679443832",21.64,"USD",2013-08-01,"A","P","VISA","TX","US","BANK"
"1225A904-D11C-4B6A-BEF9-8782DA5F030C","A914800396233979",222.19,"USD",2013-07-17,"A","P","VISA","CT","US","UTILITY"
"E0F9F59C-2C1A-4F87-BF09-EDF489859017","A1829581294398030",673.886522,"EUR",2013-08-12,"A","P","MC",NA,"DE","BANK"
"0F3EDC83-EF9F-402E-A91A-686CF70B71C5","A844428032339868",152.52,"USD",2013-04-07,"A","P","VISA","AZ","US","TELECOM"
"57EAC308-734D-4077-99FF-4FFA7341307A","A1055521435967620",85.59,"USD",2013-09-05,"A","P","VISA","OH","US","BANK"
"451DDA3A-82FA-4FFA-9561-985EA80DBF88","A844427122512587",0,"USD",2013-09-24,"A","P","VISA","TX","US","TRANSPORTATION"
"36C9DE5C-5FCB-4B76-92C7-05F645A47BBA","A844427713807325",173.223251,"GBP",2013-08-17,"A","P","MC",NA,"GB","ELECTRONIC"
"5C77F7E9-48DC-4168-B034-CF1D97EC343D","A985156749212595",117.69,"USD",2013-04-21,"A","P","VISA","NJ","US","BANK"
"D0B1991D-073D-4060-AB50-3182787E47E8","A1055521387971790",105.99,"USD",2013-04-13,"A","P","VISA","PA","US","RESTAURANT"
"6C176F26-3A1E-44A2-B65F-FC32CCDAAB63","A844427684411920",139.99,"USD",2013-06-15,"A","P","VISA","FL","US","BANK"
"68A59AD7-43FE-4E31-A28E-0C510A8746E8","A1055521520662320",146.99,"USD",2013-09-28,"A","P","VISA",NA,NA,"APPARELS"
"6F7ACAF1-2BDF-489E-856B-BF22F68631F9","A844428020872019",151.71,"USD",2013-05-01,"A","P","AMEX","NY","US","RESTAURANT"
"077EDD53-4570-4264-93D0-A9E870A32B54","A308856673450159",434.39,"USD",2013-08-23,"A","P","MC","WA","US","TELECOM"
"FFF84604-35A8-406B-A4B9-651265B4A13C","A1688853719773310",139.99,"USD",2013-09-20,"A","P","AMEX","FL","US","BANK"
"22AAE053-1ECB-4ACC-92E9-3049917759CC","A844427251240504",75.76,"USD",2013-04-28,"A","P","VISA","TX","US","BANK"
"FB2FAE61-FCC5-49EE-8466-E8273E61D98B","A403043975915315",5.29,"USD",2013-05-25,"A","P","MC","SD","US","BANK"
"E0955FE2-954F-4107-AE5C-798971310609","A1688853662777710",20.78,"USD",2013-04-18,"A","P","VISA","WA","US","RESTAURANT"
"4829A2A2-BD21-469E-AA92-9A3C3CA62BBB","A1055521341455520",139.99,"USD",2013-08-09,"A","P","MC","CA","US","PETROL"
"A2933730-FC8B-4A34-AB46-2048770DD7AA","A1055520525317700",539.99,"USD",2013-07-28,"A","P",NA,NA,"US","BANK"
"497540BB-032C-491B-AA1C-43E90318BE37","A1899947036654920",441.073836,"INR",2013-07-19,"A","P","VISA","National Capital Territory of Delhi","IN","TRANSPORTATION"
"CB326E66-90E9-4E4F-AAC8-44BBAB818801","A1055521083627400",361.15933,"DKK",2013-04-03,"A","P","VISA",NA,"DK","APPARELS"
"2BE4A772-8D85-4A0F-A13D-7E03F35F653F","A914800327406853",0,"USD",2013-09-24,"A","P","VISA","CA","US","SUPERMKT"
"D587632A-7091-4AB1-8D8E-037834716F71","A844427391534517",187.3442,"EUR",2013-08-08,"A","P","VISA",NA,"FR","BANK"
"7C8094F4-BC62-42A8-AC29-69933EA1BBCA","A914800242342263",5.34,"USD",2013-05-25,"A","P","AMEX","NJ","US","BANK"
"8EE651AF-0F0C-4B91-953B-D9D19B670245","A1055521361301350",1285.28,"USD",2013-08-06,"A","P","VISA","NV","US","UTILITY"
"A21C2BC6-FA51-480F-BDC8-8ED6A8BAF533","A1055520435648050",219.99,"USD",2013-07-10,"A","P","VISA","MO","US","APPARELS"
"CB6A7D2C-8E8D-474A-8012-EE80D40E394E","A1055520964722350",151.89,"USD",2013-05-08,"A","P","MC","LA","US","BANK"
"DCBBDFE0-DEC4-4F83-AF2B-BFA558CD8D1E","A985156989279591",5.34,"USD",2013-05-28,"A","P",NA,NA,"US","BANK"
"66EAFE37-CDA3-45D7-A03D-2B7006C979EA","A1829582630680250",105.11,"USD",2013-08-28,"A","P","VISA","NM","US","APPARELS"
"6CC4F432-7849-4565-8F72-30A88D36034F","A985156071497806",5.3,"USD",2013-05-26,"A","P","VISA","IL","US","BANK"
"433AB9EF-7BE6-4643-A548-22160645FD48","A1055521383428160",139.99,"USD",2013-04-08,"A","P","VISA","CA","US","MEDICAL"
"FF2D6990-F688-404D-A72A-81A44F9C7E74","A914800204894134",159.159943,"CAD",2013-04-22,"A","P","MC","QC","CA","BANK"
"EA8EBCFF-4FF5-4161-B99D-7B24594440C5","A914800990696116",106.99,"USD",2013-05-27,"A","P","VISA","NY","US","SUPERMKT"
"783E899E-CECD-4BE5-9A68-5BEA0439815C","A323906237038539",1812.791,"EUR",2013-06-18,"A","P","MC",NA,"FR","RESTAURANT"
"8562141C-83A8-4FA3-8EAE-C55AC215C591","A844428055718390",312.55965,"AUD",2013-07-13,"A","P","MC","New South Wales","AU","TELECOM"
"F41633DB-8B8F-4510-ABCB-DD5FA9192026","A1055521013086130",99.99,"USD",2013-04-24,"A","P","MC","VA","US","TRANSPORTATION"
"193BF180-C28A-462C-A914-2BA6BD0D1052","A1055521222285420",105.99,"USD",2013-04-28,"A","P","VISA","ID","US","TELECOM"
"3D7733A3-027D-4BD5-9CBF-339A8994542D","A985157068288787",563.27424,"NOK",2013-07-26,"A","P","AMEX",NA,"NO","BANK"
"A737EB6B-4CBE-4692-BA20-E94ACDCAA3A8","A1688852057299720",422.94,"USD",2013-06-07,"A","P","VISA","FL","US","BANK"
"55EFC226-582D-46F7-AB75-B203A97189FF","A1829581197967530",84.99,"USD",2013-04-11,"A","P","VISA","MA","US","HOBBY"
"71300AAF-AAFF-4382-9973-3FD45B73119B","A1688853696832130",235.39,"USD",2013-07-23,"A","P","AMEX","NJ","US","BANK"
"646BFDD2-B871-49EE-B865-C38CA377D6AA","A985157108466732",139.99,"USD",2013-09-07,"A","P","MC","GA","US","BANK"
"4DB329C6-2E0C-4B22-A0E0-73E6D9C2DC74","A914800682257561",5.26,"USD",2013-05-26,"A","P","VISA","WI","US","UTILITY"
"C7320181-C527-4530-92AA-07BF3513DFC3","A1055520761255820",139.99,"USD",2013-09-03,"A","P","AMEX","GA","US","HOBBY"
"30FE0E00-FEC3-4CF6-9747-14A97B0F2042","A1829581406396470",173.223251,"GBP",2013-04-12,"A","P","VISA","LIN","GB","BANK"
"F350C341-10AE-4DEF-99DF-8394E132BD54","A914800961724356",25.097131,"NZD",2013-06-02,"A","P",NA,NA,"NZ","HOBBY"
"AC9C9AB4-5490-4C15-8ACD-0B27C235B0DD","A1055521077778800",523.95,"USD",2013-04-04,"A","P","MC","VA","US","BANK"
"4BC8EF4B-9449-468C-9908-01AA3B6EB24C","A1055521463121840",181.953,"EUR",2013-07-27,"A","P","MC",NA,"DE","TRANSPORTATION"
"CC8CD36E-57D8-4B96-A7A9-D668061E9E6A","A914800622900811",147.13,"USD",2013-07-20,"A","P","VISA","WI","US","SERVICES"
"CE5A8B2C-0CD5-4900-B159-405DE7554D0F","A985156997181334",1036.4582,"EUR",2013-04-26,"A","P","VISA",NA,"FR","BANK"
"C6642EF6-CD2A-49BB-9150-2DB208334914","A844427212789579",104.524546,"AUD",2013-07-09,"A","P","MC","Queensland","AU","BANK"
"27674A46-65C7-433F-B4DB-59742B47C455","A914800996346646",173.223251,"GBP",2013-04-08,"A","P","VISA",NA,"GB","UTILITY"
"E4430B71-D26F-4BF7-BDC3-90494C11F5CB","A914801032791584",39.95,"USD",2013-05-28,"A","P","MC","IA","US","BANK"
"2C1D1035-02FF-4D34-AEEB-B4AD098FD42D","A844428155481556",69.99,"USD",2013-09-09,"A","P","VISA","GA","US","BANK"
"124B0A53-3445-4856-B438-2F061A3BD7DC","A1899947002176530",251.162394,"INR",2013-05-25,"A","P","VISA","Gujarat","IN","TELECOM"
"E5C6042A-81B0-421B-AC1C-5287C08FF40F","A985157068629410",544.36,"USD",2013-07-26,"A","P","AMEX","NY","US","TRANSPORTATION"
"2694183A-C71E-4B73-93E1-BDF018B9379D","A1055520905886890",626.16465,"AUD",2013-08-21,"A","P","AMEX","New South Wales","AU","PETROL"
"D708484A-6A22-43E4-A726-5915C027EB3E","A844428056770322",79.99,"USD",2013-05-16,"A","P","VISA","VA","US","BANK"
"DC4CC371-0EF4-4088-B584-8BD8A7003566","A914801041125190",139.99,"USD",2013-06-10,"A","P","AMEX","CA","US","GROCERIES"
"E27073D8-EBBB-4CDE-953A-EED81464A015","A914800974700397",103.48965,"AUD",2013-04-08,"A","P","MC","Queensland","AU","BANK"
"271B0723-7953-4298-A415-94C004A79ADE","A312773887294456",4396.42,"USD",2013-05-17,"A","P","AMEX","WA","US","SERVICES"
"A089087E-9348-4F0B-BB11-66FA61BCA899","A1055520946505960",90.454872,"CAD",2013-08-14,"A","P",NA,NA,"CA","TRANSPORTATION"
"9173C92F-D7CA-4787-81C2-C81ACDF2A8AA","A1688852456623120",5.33,"USD",2013-05-22,"A","P","VISA","OH","US","UTILITY"
"D1842306-CD69-437D-B359-9459B91724DA","A1055521433831220",106.99,"USD",2013-06-28,"A","P","VISA","FL","US","UTILITY"
"ECFBAF67-B3A1-4033-97B7-AA0536A6136F","A844428012991354",128.38,"USD",2013-05-03,"A","P","VISA","SC","US","BANK"
"3658B9D2-6AD6-4A60-96CF-72CADBCB0B92","A388129828797956",5.3,"USD",2013-05-26,"A","P",NA,NA,"US","TELECOM"
"21C1D7BD-7A76-431D-8433-65FC7B3DB963","A1055521470747410",79.99,"USD",2013-08-04,"A","P","VISA","GA","US","TELECOM"
"460842F1-E495-46B5-8E78-FB338BFF8422","A844428161426541",180.48933,"DKK",2013-09-13,"A","P","VISA",NA,"DK","BANK"
"A21167F7-AF50-4BAA-8A90-ED3BAF8D2217","A1688852248439490",139.99,"USD",2013-05-31,"A","P","VISA","AP","US","BANK"
"3FB3FF39-BD20-415F-8CE2-CD17E60D094B","A1759221122307930",199.75424,"NOK",2013-04-06,"A","P","VISA",NA,"NO","TRANSPORTATION"
"69E70C10-1A20-4D15-AF72-FE63FAE1FBA2","A309406427428086",5.43,"USD",2013-05-26,"A","P","VISA","NY","US","BANK"
"6B01127D-ABF4-4DCE-A348-79542FF7BD98","A1688853151243320",5.43,"USD",2013-05-25,"A","P","VISA","NY","US","PETROL"
"73D8A339-C565-4883-B6C2-0FE0B2230224","A914801012012477",188.972251,"GBP",2013-04-30,"A","P","MC",NA,"GB","PETROL"
"A4EC2915-2968-48CD-AC54-704E54D73E6F","A1688852228880100",139.99,"USD",2013-04-25,"A","P","VISA","SC","US","BANK"
"6E389A16-6C8B-4244-A0E8-6F74281B8746","A1055521463276100",79.99,"USD",2013-07-28,"A","P","VISA","CA","US","BANK"
"75DD3BD8-DE2D-4C93-929B-61D15485B444","A844427107821341",563.51,"USD",2013-07-17,"A","P","AMEX","CA","US","PETROL"
"4D7BDBD3-A7DA-4953-9D04-5D93750EEACE","A1829581417558340",125.99,"USD",2013-09-15,"A","P","MC",NA,NA,"PETROL"
"BF3FB760-7D3B-452E-B8CB-65939AFBCDE5","A1055520529159480",5.39,"USD",2013-05-25,"A","P",NA,NA,"US","SUPERMKT"
"4DAFA698-0DDA-495D-8F24-445718ECEC3A","A914801036264303",134.81,"USD",2013-06-03,"A","P","AMEX","OH","US","BANK"
"8C4977DE-00C3-4A76-9A60-B3647C27ABF4","A914800137343571",596.38,"USD",2013-08-08,"A","P","VISA","FL","US","MEDICAL"
"630508E2-2EE5-4DA5-9372-3CA612B0F84A","A844428171754769",94.478251,"GBP",2013-09-24,"A","P","VISA",NA,"GB","BANK"
"1379C5FD-836F-4AB9-85CE-46B4F78386BF","A1055520906007670",176.66415,"AUD",2013-06-09,"A","P","MC","Western Australia","AU","BANK"
"C64F2670-5AB0-45E2-A912-C78665628800","A914801095888505",108.49,"USD",2013-08-07,"A","P","MC","KS","US","BANK"
"95950631-0371-491B-978D-BDEDAC72404F","A985157064473081",381.51424,"NOK",2013-07-22,"A","P","MC",NA,"NO","BANK"
"2EC31128-E15A-4DB1-89AD-8B2AB1432E92","A844428068550379",219.99,"USD",2013-06-03,"A","P","VISA","CA","US","BANK"
"A7632C72-BEB0-4EB1-BE9E-72BC5477ABFC","A914800431490486",19.99,"USD",2013-06-21,"A","P","VISA","FL","US","BANK"
"7C536936-CC1D-4B74-9986-AB381489C700","A844427506896129",448.39,"USD",2013-04-15,"A","P","MC","AZ","US","HOTELS"
"3A8F478C-E9FB-4187-B4EB-CE5A2AD2541A","A1055521381858610",139.99,"USD",2013-06-08,"A","P","VISA","MD","US","TRAVEL"
"9E4525FA-69FB-48B3-A369-14B2993BE1E1","A1055520580871580",74.89,"USD",2013-05-13,"A","P","VISA","TX","US","SERVICES"
"13D10120-9E55-40F8-8036-CCD29D405E30","A844427682945554",145.811699,"SGD",2013-04-28,"A","P","MC",NA,"SG","BANK"
"F4863DFB-7134-4C5F-93D6-19B98833B8A7","A2040691443654890",529.99,"USD",2013-08-15,"A","P","MC","PA","US","EDUCATION"
"A3EECE0E-3D5C-4E9A-9D67-D1EC76C1FEF9","A1055521511262370",238.96,"USD",2013-09-24,"A","P","AMEX","NY","US","BANK"
