"account_id","marital_status","sex","education","bad_flag","amount_6_bucket","pur_6_bucket","bank_6_bucket","entmnt_6_bucket","jewellery_6_bucket","medical_6_bucket","others_6_bucket","petrol_6_bucket","restaurant_6_bucket","supermarket_6_bucket","telecom_6_bucket","travel_6_bucket","utility_6_bucket","avg_pur_amt_6_bucket","max_pur_amt_6_bucket","min_pur_amt_6_bucket","avg_interval_pur_6_bucket","max_interval_pur_6_bucket","min_interval_pur_6_bucket","credit_limit_bucket","age_bucket","income_bucket"
"a_985156968786546","single","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","4","1"
"a_985156968828488","married","male","high_school","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","6","4"
"a_985156969163213","married","male","high_school","yes","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","6","1"
"a_985156969450542","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","10","1","1"
"a_985156970588316","single","female","undergraduate","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","3","3","1"
"a_985156970852839","married","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","8","1"
"a_985156970854436","single","male","master","no","2","10","6","10","10","10","10","10","10","10","11","10","10","2","2","2","10","10","10","10","4","1"
"a_985156971445083","single","male","polytechnics","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","3","1"
"a_985156971499118","single","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","2","1"
"a_985156971538319","single","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","2","5","1"
"a_985156971984727","married","male","polytechnics","no","2","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","6","8","4"
"a_985156971997132","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","8","7","4"
"a_985156972365911","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","8","10","4"
"a_985156972484407","single","male","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","2","2","1"
"a_985156973328752","married","female","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","9","1"
"a_985156973541244","single","male","undergraduate","no","6","10","6","10","10","11","10","10","10","10","10","10","10","6","6","6","10","10","10","1","3","4"
"a_985156974722021","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","6","10","4"
"a_985156974777710","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","4","1"
"a_985156975137480","married","male","polytechnics","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","5","8","4"
"a_985156975537120","single","female","polytechnics","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","4","2","4"
"a_985156975857628","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","2","7","4"
"a_985156976355729","single","female","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","1","1"
"a_985156976443714","married","male","polytechnics","no","5","10","6","10","10","10","10","11","10","10","10","10","10","5","5","5","10","10","10","9","9","1"
"a_985156976876661","married","male","master","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","7","6","4"
"a_985156976904096","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","5","4"
"a_985156977649579","married","female","undergraduate","yes","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","5","10","1"
"a_985156978015425","single","male","undergraduate","no","9","10","6","10","10","10","10","11","10","10","10","10","10","9","9","9","10","10","10","7","5","4"
"a_985156978167051","single","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","2","2","4"
"a_985156979141360","single","male","polytechnics","no","6","10","6","10","10","10","10","10","11","10","10","10","10","6","6","6","10","10","10","10","2","4"
"a_985156979269363","married","male","master","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","3","6","1"
"a_985156979858317","single","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","2","4"
"a_985156979916019","married","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","10","4"
"a_985156980165657","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","6","6","1"
"a_985156980646039","married","male","master","no","8","10","6","10","10","10","10","10","10","10","11","10","10","8","8","8","10","10","10","8","5","4"
"a_985156980788488","married","male","undergraduate","no","8","10","6","10","10","11","10","10","10","10","10","10","10","8","8","8","10","10","10","4","8","4"
"a_985156980871055","single","male","master","no","8","10","6","10","10","10","10","10","10","11","10","10","10","8","8","8","10","10","10","5","6","1"
"a_985156980939783","married","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","6","9","4"
"a_985156981114650","single","male","undergraduate","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","7","6","4"
"a_985156981670857","married","female","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","10","7","4"
"a_985156982149568","single","female","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","10","4"
"a_985156982191264","single","male","polytechnics","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","2","4"
"a_985156982282786","single","male","master","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","7","9","4"
"a_985156982311408","single","male","master","yes","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","6","4","4"
"a_985156982312483","single","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","11","4","4","4","10","10","10","10","7","1"
"a_985156982416599","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","8","1"
"a_985156982437210","married","male","master","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","8","4"
"a_985156982467800","single","female","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","6","2","1"
"a_985156982665302","married","female","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","3","7","1"
"a_985156982956388","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","4","10","1"
"a_985156983031788","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","4","4"
"a_985156983170400","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","3","6","4"
"a_985156983186326","married","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","8","4"
"a_985156983315762","single","female","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","1","4"
"a_985156983428372","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","5","5","4"
"a_985156983593190","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","11","10","10","10","6","6","6","10","10","10","9","10","1"
"a_985156983776644","single","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","9","2","4"
"a_985156983978725","married","female","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","8","4"
"a_985156984037860","married","male","undergraduate","no","9","10","6","10","10","11","10","10","10","10","10","10","10","9","9","9","10","10","10","6","8","4"
"a_985156984464784","married","male","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","1","8","1"
"a_985156984538931","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","9","4"
"a_985156984678729","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","6","9","4"
"a_985156984850690","single","female","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","1","1"
"a_985156985102062","single","female","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","8","4"
"a_985156985198932","married","female","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","6","5","1"
"a_985156985214731","married","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","5","4"
"a_985156985303580","single","male","undergraduate","no","8","10","6","10","10","10","10","10","10","11","10","10","10","8","8","8","10","10","10","5","1","1"
"a_985156985314727","married","female","undergraduate","no","7","10","6","10","10","10","10","11","10","10","10","10","10","7","7","7","10","10","10","1","9","4"
"a_985156985393119","married","male","master","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","7","6","4"
"a_985156985695782","married","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","10","1"
"a_985156985722575","single","male","undergraduate","yes","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","5","1"
"a_985156985760058","single","male","master","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","7","5","4"
"a_985156985810576","married","male","polytechnics","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","8","4"
"a_985156985923386","single","female","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","2","1"
"a_985156986103232","married","female","polytechnics","no","8","10","6","10","10","10","10","10","10","10","11","10","10","8","8","8","10","10","10","8","6","4"
"a_985156986259093","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","10","7","1"
"a_985156986346818","single","female","polytechnics","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","3","1","1"
"a_985156986539599","married","male","master","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","9","1"
"a_985156986568951","single","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","4","1"
"a_985156986680653","married","female","master","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","9","6","4"
"a_985156986968926","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","11","10","10","10","6","6","6","10","10","10","6","10","1"
"a_985156987030227","married","male","master","no","5","10","6","10","10","10","10","10","10","10","10","10","11","5","5","5","10","10","10","3","6","1"
"a_985156987117450","single","female","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","2","1"
"a_985156987130456","single","male","undergraduate","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","1","3","4"
"a_985156987391953","single","male","master","yes","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","10","2","4"
"a_985156987614674","single","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","3","4"
"a_985156988050994","single","male","master","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","3","3","4"
"a_985156988285510","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","5","4"
"a_985156988543599","single","male","master","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","10","4","4"
"a_985156989008415","single","male","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","11","8","8","8","10","10","10","4","2","1"
"a_985156989279591","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","3","1"
"a_985156989438599","single","male","polytechnics","no","5","10","6","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","10","5","4"
"a_985156989443286","single","male","master","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","1","2","1"
"a_985156989595928","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","8","4","1"
"a_985156989671398","single","male","polytechnics","no","7","10","6","10","10","10","10","11","10","10","10","10","10","7","7","7","10","10","10","10","8","1"
"a_985156989850478","married","male","polytechnics","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","5","10","4"
"a_985156989982792","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","2","1"
"a_985156990088211","married","female","high_school","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","7","4"
"a_985156990201951","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","9","4"
"a_985156990287612","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","8","1"
"a_985156990337871","single","female","undergraduate","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","10","4","1"
"a_985156990399129","single","female","middle_school","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","3","1","4"
"a_985156990435029","married","female","master","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","5","5","4"
"a_985156990513330","single","female","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","1","1"
"a_985156990662361","married","male","master","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","10","10","4"
"a_985156990850861","married","female","master","no","7","10","6","10","10","10","11","10","10","10","10","10","10","7","7","7","10","10","10","6","7","1"
"a_985156990920498","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","1","4","1"
"a_985156991023559","married","male","undergraduate","no","7","10","6","10","10","10","10","10","11","10","10","10","10","7","7","7","10","10","10","7","10","4"
"a_985156991066708","married","female","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","9","4"
"a_985156991285439","married","male","high_school","no","8","10","6","11","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","6","4"
"a_985156991383821","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","5","4"
"a_985156991467798","married","female","master","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","3","7","1"
"a_985156991488614","single","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","2","9","1"
"a_985156991574026","married","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","9","1"
"a_985156991604741","single","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","1","2","4"
"a_985156991612218","single","male","master","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","7","6","4"
"a_985156991632631","married","male","middle_school","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","6","8","4"
"a_985156991696646","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","11","10","10","10","6","6","6","10","10","10","8","8","4"
"a_985156992055128","single","male","undergraduate","no","5","10","6","10","10","10","10","10","11","10","10","10","10","5","5","5","10","10","10","10","3","1"
"a_985156992086853","single","male","master","no","6","10","6","11","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","8","4","1"
"a_985156992286921","single","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","11","6","6","6","10","10","10","6","4","4"
"a_985156992308368","married","female","polytechnics","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","6","4"
"a_985156992352211","single","male","undergraduate","yes","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","2","1"
"a_985156992374480","married","female","polytechnics","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","4","8","1"
"a_985156992404214","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","10","4"
"a_985156992435125","single","male","undergraduate","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","1","4","4"
"a_985156992675995","married","female","undergraduate","no","7","10","6","10","10","10","10","11","10","10","10","10","10","7","7","7","10","10","10","9","4","1"
"a_985156992814725","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","4","5","1"
"a_985156992910292","single","female","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","11","10","4","4","4","10","10","10","4","3","4"
"a_985156993009044","married","male","high_school","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","4","9","1"
"a_985156993048163","married","male","polytechnics","no","5","10","6","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","1","10","4"
"a_985156993473793","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","4","8","1"
"a_985156993679848","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","9","1"
"a_985156994108263","married","male","master","no","8","10","6","10","10","11","10","10","10","10","10","10","10","8","8","8","10","10","10","1","10","1"
"a_985156994196390","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","7","4"
"a_985156994209349","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","2","7","4"
"a_985156994924091","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","11","10","10","10","2","2","2","10","10","10","8","7","1"
"a_985156995092349","married","male","undergraduate","no","5","10","6","10","10","10","10","10","10","10","10","10","11","5","5","5","10","10","10","8","10","4"
"a_985156995110328","single","female","middle_school","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","9","2","4"
"a_985156995307075","married","male","middle_school","no","5","10","6","10","10","11","10","10","10","10","10","10","10","5","5","5","10","10","10","8","7","4"
"a_985156995339610","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","8","1"
"a_985156995360355","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","7","6","1"
"a_985156995403396","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","4","1"
"a_985156995509494","single","male","master","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","8","2","4"
"a_985156995586904","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","2","7","4"
"a_985156995625083","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","6","7","4"
"a_985156996061643","married","male","undergraduate","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","6","8","4"
"a_985156996399967","married","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","3","1"
"a_985156996406140","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","9","6","4"
"a_985156996469179","married","male","polytechnics","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","8","1"
"a_985156996656482","single","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","3","7","4"
"a_985156996803683","single","female","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","3","1"
"a_985156996891474","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","9","1"
"a_985156996947124","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","4","1"
"a_985156996958882","single","male","undergraduate","no","4","10","6","10","10","10","10","10","11","10","10","10","10","4","4","4","10","10","10","8","3","1"
"a_985156997181334","single","male","polytechnics","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","1","1"
"a_985156997185042","single","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","6","2","4"
"a_985156997210172","married","male","undergraduate","no","8","10","6","10","10","10","10","11","10","10","10","10","10","8","8","8","10","10","10","7","6","4"
"a_985156997714852","single","female","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","9","2","4"
"a_985156997791219","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","4","4"
"a_985156997791440","single","male","undergraduate","no","5","10","6","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","1","4","1"
"a_985156998052129","married","male","polytechnics","no","7","10","6","10","10","10","10","10","10","10","11","10","10","7","7","7","10","10","10","7","10","4"
"a_985156998110656","married","male","undergraduate","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","6","9","4"
"a_985156998187933","single","male","undergraduate","no","7","10","6","10","10","11","10","10","10","10","10","10","10","7","7","7","10","10","10","3","2","4"
"a_985156998261145","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","3","4","4"
"a_985156998271554","married","female","polytechnics","no","1","10","6","10","10","10","10","10","10","11","10","10","10","1","1","1","10","10","10","7","10","1"
"a_985156998433770","married","male","polytechnics","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","9","4"
"a_985156998451248","single","male","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","2","4","1"
"a_985156998650667","married","male","high_school","no","6","10","6","10","10","10","10","10","10","10","10","10","11","6","6","6","10","10","10","5","6","4"
"a_985156998661935","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","11","10","10","3","3","3","10","10","10","8","10","1"
"a_985156998713276","married","female","master","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","1","10","4"
"a_985156998745547","married","male","undergraduate","no","2","10","6","10","10","11","10","10","10","10","10","10","10","2","2","2","10","10","10","9","2","4"
"a_985156998945403","single","male","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","6","6","1"
"a_985156998957417","married","male","undergraduate","no","5","10","6","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","6","6","4"
"a_985156999013145","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","5","10","1"
"a_985156999063629","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","2","1"
"a_985156999087569","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","9","8","1"
"a_985156999442910","single","female","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","3","4"
"a_985156999473739","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","1","9","1"
"a_985156999522044","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","9","4"
"a_985156999522249","single","female","undergraduate","no","3","10","6","11","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","3","3","1"
"a_985156999822047","married","female","undergraduate","no","9","10","6","10","10","10","10","11","10","10","10","10","10","9","9","9","10","10","10","7","8","1"
"a_985156999879561","single","male","undergraduate","no","8","10","6","10","10","10","10","10","10","11","10","10","10","8","8","8","10","10","10","8","4","1"
"a_985157000299534","single","male","undergraduate","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","4","1"
"a_985157000728761","married","male","undergraduate","no","5","10","6","10","11","10","10","10","10","10","10","10","10","5","5","5","10","10","10","3","6","1"
"a_985157000794597","single","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","6","1","1"
"a_985157000815828","married","male","polytechnics","no","3","10","6","10","10","10","10","10","10","11","10","10","10","3","3","3","10","10","10","8","7","1"
"a_985157001392489","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","9","4"
"a_985157001498539","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","6","10","4"
"a_985157001588910","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","8","7","4"
"a_985157001609680","single","male","polytechnics","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","1","4"
"a_985157001832279","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","10","6","4"
"a_985157001906068","married","male","master","no","2","10","6","10","10","10","10","10","10","11","10","10","10","2","2","2","10","10","10","5","10","1"
"a_985157001921059","married","male","undergraduate","no","7","10","6","10","10","10","10","10","11","10","10","10","10","7","7","7","10","10","10","6","7","4"
"a_985157001949246","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","1"
"a_985157002204469","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","5","9","4"
"a_985157002224609","single","male","master","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","3","4","4"
"a_985157002421383","single","male","undergraduate","yes","7","10","6","10","10","10","10","10","10","10","11","10","10","7","7","7","10","10","10","7","5","4"
"a_985157002493727","married","female","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","6","8","1"
"a_985157002636093","married","male","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","5","8","4"
"a_985157002772962","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","6","4"
"a_985157003316542","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","8","4"
"a_985157003740996","married","male","undergraduate","no","5","10","6","10","10","10","10","10","10","10","11","10","10","5","5","5","10","10","10","2","2","4"
"a_985157003940935","married","male","undergraduate","no","8","10","6","10","10","10","10","10","10","10","11","10","10","8","8","8","10","10","10","2","10","4"
"a_985157003953273","single","male","polytechnics","no","9","10","6","11","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","8","4","4"
"a_985157003983030","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","1","8","4"
"a_985157003985674","married","male","undergraduate","no","6","10","6","10","10","10","10","10","11","10","10","10","10","6","6","6","10","10","10","6","9","1"
"a_985157004271140","single","male","polytechnics","no","7","10","6","10","10","10","10","10","11","10","10","10","10","7","7","7","10","10","10","6","1","4"
"a_985157004506626","single","female","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","4","4"
"a_985157004621017","single","female","undergraduate","no","7","10","6","10","10","10","10","10","10","11","10","10","10","7","7","7","10","10","10","3","1","4"
"a_985157004744331","married","male","high_school","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","6","1"
"a_985157005609239","single","male","high_school","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","5","4"
