"accountID","creditLimit","maritalStatus","sex","education","income","accountSetupStatus","badFlag","age"
"A844427986344108",6.46998579013627,"Married","Male","Master",-17.893031835556,"A","NO",45
"A844427923095922",6.5304560276242,"Married","Female","Master",8.79604648798704,"A","NO",65
"A1688853301256690",3.71081219082139,"Single","Male","Polytechnics",-1.54953638091683,"A","NO",35
"A1055521282809800",3.6086977508422,"Married","Male","Undergraduate",4.93780172429979,"A","NO",37
"A985157042355550",6.81049559157249,"Single","Female","Undergraduate",0.897551830857992,"A","NO",30
"A985157123288341",-4.21035277322121,"Married","Male","Undergraduate",-10.2341416105628,"A","NO",51
"A985156472325168",1.38968226788472,"Married","Male","Polytechnics",19.3058377690613,"A","NO",40
"A914801087651409",-3.96827424756531,"Single","Male","Master",-9.55364353023469,"A","NO",34
"A1688852648117360",-1.82806034402736,"Single","Female","Undergraduate",10.892626978457,"A","Yes",40
"A985156742175838",-0.391056026446633,"Married","Female","Master",13.743259627372,"A","NO",50
"A1055521430605450",-4.02830603765417,"Married","Male","Polytechnics",-17.0329852588475,"A","NO",33
"A985155987460392",1.03826176822744,"Married","Male","Undergraduate",-0.341199310496449,"A","Yes",46
"A1055521487491840",4.91888176645525,"Single","Male","Undergraduate",4.14835799485445,"A","NO",34
"A914800752510643",9.05080026294664,"Single","Male","Master",3.0039710085839,"A","NO",33
"A1829581945686840",1.68048723689653,"Single","Male","Undergraduate",1.00588754750788,"A","NO",35
"A1688852266458740",-0.830814350314438,"Single","Male","Undergraduate",5.63808297738433,"A","NO",39
"A844427416883546",3.6890549220778,"Married","Male","Polytechnics",-4.28946180269122,"A","NO",38
"A844427983055511",11.1894453973873,"Single","Male","Undergraduate",0.810390319675207,"A","NO",28
"A914801113135339",6.76030703694094,"Single","Male","Master",-12.5487250182778,"A","NO",38
"A1055521111354520",-0.359848168322817,"Married","Female","Polytechnics",7.5318827945739,"A","NO",43
"A1055521443137800",15.7703603425957,"Single","Male","Undergraduate",-1.12783347256482,"A","Yes",34
"A1970327011185120",7.54173080877028,"Married","Male","Master",-4.14657236076891,"A","NO",50
"A564049510774368",1.23983220328763,"Single","Male","Undergraduate",-2.10574974305928,"A","NO",30
"A1829582162321050",4.95865068169311,"Single","Male","Undergraduate",-1.80537095293403,"A","NO",32
"A1055521412297180",0.151145021494478,"Single","Male","Master",-10.9796024672687,"A","NO",30
"A1829581430535480",-4.64189876763988,"Married","Male","Undergraduate",5.58153063990176,"A","NO",44
"A914800402514233",2.19063670840207,"Single","Male","Master",-14.7725109104067,"A","NO",32
"A1055520558955650",-0.781324779825285,"Single","Male","Undergraduate",7.78229039162397,"A","NO",31
"A985156905987965",7.71835868322291,"Married","Male","Polytechnics",0.488888248801231,"A","NO",32
"A914801109002494",9.80134889442101,"Single","Female","Undergraduate",0.0877657998353243,"A","NO",32
"A1688852218021810",5.71847847788036,"Married","Female","Undergraduate",6.57625550404191,"A","NO",41
"A914800859182570",-8.20169135524891,"Single","Male","Master",-8.07288818061352,"A","NO",33
"A1055521491824260",-0.0695068694129587,"Married","Male","Undergraduate",14.1322602331638,"A","NO",43
"A985156992086853",7.02814365613367,"Single","Male","Master",18.6750366073102,"A","NO",32
"A308856672603016",4.81854798781034,"Married","Male","Polytechnics",18.7192361243069,"A","NO",53
"A914801068670662",-1.54077385262214,"Single","Male","Undergraduate",0.105003425851464,"A","NO",30
"A985156069789538",1.5397898430163,"Single","Male","Undergraduate",4.93443071842194,"A","NO",31
"A985156982191264",8.16031371834222,"Single","Male","Polytechnics",-0.0552264880388975,"A","NO",30
"A1055520764851090",-9.87029285752028,"Married","Female"," ",3.93777708522975,"A","NO",35
"A1055521083231260",1.54905645576771,"Single","Male","Polytechnics",4.52706092968583,"A","NO",29
"A363941209821024",8.13892713354062,"Single","Female","Undergraduate",18.3248313330114,"A","NO",33
"A844428115867708",2.79169504460879,"Single","Male","Undergraduate",-19.566304050386,"A","NO",32
"A2040691446617920",8.2916182098696,"Married","Male","Master",-14.3850529007614,"A","NO",36
"A311880328400388",0.469310953747481,"Single","Female","Undergraduate",-10.0486778095365,"A","NO",28
"A914800455717476",-0.148808299267665,"Single","Male","Undergraduate",8.58961095102131,"A","NO",29
"A914801086631021",3.00025148926862,"Married","Male","Undergraduate",-11.7557107098401,"A","NO",35
"A1055521385527240",1.90198897480499,"Single","Male","Undergraduate",7.34225985594094,"A","NO",35
"A985156070507661",7.33857175072469,"Married","Male","Undergraduate",5.54044106043875,"A","NO",37
"A914801025552931",4.72181545933336,"Married","Male","Master",-0.214015152305365,"A","NO",31
"A844428165585976",2.68950238637254,"Married","Male","Master",-9.95894976891577,"A","NO",62
"A1899945665398440",0.0694617458097638,"Married","Male","Undergraduate",-14.1493949014693,"A","NO",45
"A914800502988664",1.22063826470356,"Married","Male","Master",16.3287756126374,"A","Yes",47
"A844428031457727",3.5210951021472,"Single","Female","Polytechnics",7.68155485391617,"A","NO",30
"A1829582492500010",7.71897395972256,"Married","Male","Undergraduate",0.0686900317668915,"A","NO",42
"A1688852355246870",2.16144694644678,"Single","Male","Polytechnics",14.5557831414044,"A","NO",31
"A1055520580028200",-2.92036067415308,"Married","Male","Undergraduate",2.17664872296154,"A","NO",35
"A844427621745742",-1.09915162936412,"Single","Male","Undergraduate",-11.1449435632676,"A","NO",32
"A985156416781254",2.61172394060064,"Married","Female","Undergraduate",4.7299000248313,"A","NO",60
"A844428082676513",-0.190103688285686,"Single","Male","Polytechnics",13.027288550511,"A","NO",35
"A985156421301537",5.02933032563422,"Single","Female","Master",6.85810669325292,"A","NO",28
"A1055521291417950",0.631009553262964,"Single","Male"," ",12.5505531765521,"A","NO",33
"A844427915051864",4.04166748934239,"Single","Male","Polytechnics",-5.24712366051972,"A","NO",32
"A388405010782891",11.3014978994681,"Married","Male","Master",-6.95569139905274,"A","NO",39
"A1055520803001040",9.02805485845357,"Single","Male","Undergraduate",10.9190992359072,"A","NO",32
"A1688853616760820",11.2402535343431,"Married","Male","Master",-12.3033906705678,"A","NO",36
"A844427831168201",2.58810203284863,"Married","Male","Undergraduate",-1.86777988448739,"A","NO",50
"A844428156796117",9.92146924119443,"Married","Male","Undergraduate",-18.9279174711555,"A","NO",44
"A914801092430472",2.70953737945482,"Married","Female","Undergraduate",-4.9143045861274,"A","NO",37
"A1688853399417140",2.48816855251044,"Married","Male","Undergraduate",9.21085365116596,"A","Yes",47
"A985156744875943",-3.77128078185581,"Married","Male","Master",-8.69904419407248,"A","NO",64
"A1055520923744040",4.03017177000269,"Married","Male","Undergraduate",14.3128192611039,"A","NO",37
"A914800956296144",-0.569744476950727,"Married","Male","Master",16.6396268550307,"A","NO",36
"A985156951390757",-2.6518837985089,"Single","Male","Undergraduate",-8.4038485493511,"A","NO",30
"A1759222184258620",8.15990196904633,"Single","Male","Undergraduate",-13.5337943397462,"A","NO",33
"A914800665192823",2.280657079353,"Married","Male","Undergraduate",-8.92779226414859,"A","NO",41
"A914800713786349",12.3307579293801,"Married","Male","Undergraduate",-5.41310149244964,"A","NO",34
"A1055521291179560",-4.46130519833229,"Married","Male","Undergraduate",11.4306093938649,"A","NO",37
"A914800955564404",2.8282183732558,"Married","Male","Undergraduate",-10.1311450731009,"A","NO",55
"A1759222292464930",12.3180837167082,"Married","Male","Master",-4.26423849537969,"A","NO",36
"A1688852084806200",2.00067319936585,"Single","Male","Undergraduate",10.2114521898329,"A","NO",29
"A362909399810612",1.49196228090953,"Married","Male","Undergraduate",-16.0013205464929,"A","NO",41
"A1829582565075670",-4.63980327490065,"Married","Male","Undergraduate",-14.1763163730502,"A","NO",44
"A1055520845288120",-9.83808868596144,"Married","Female","Master",71708.5503848586,"A","NO",39
"A985157102924913",3.55834514253773,"Married","Male","Undergraduate",36496.2447985541,"A","NO",35
"A402494130972079",-1.5611059403643,"Married","Male","Undergraduate",-11.0801277682185,"A","NO",41
"A844428093918213",7.77144587998744,"Single","Male","Undergraduate",1.13880125805736,"A","NO",29
"A1055521442748080",13.8901339837639,"Single","Female","Undergraduate",8.66737551055849,"A","NO",29
"A305767243559853",-0.479544890005142,"Single","Male","Undergraduate",15.7209031004459,"A","NO",35
"A1055520795970240",8.15990714019723,"Married","Male","Master",8.53448093868792,"A","NO",43
"A1688853615585180",7.4880944210859,"Single","Male","Undergraduate",-19.1192944720387,"A","NO",35
"A985156167197531",11.9888477945281,"Married","Female","Undergraduate",-6.95925262756646,"A","NO",41
"A363322326132254",8.83853486623149,"Married","Female","Undergraduate",-5.10684240609407,"A","NO",42
"A1055521308436530",-8.28815533096902,"Married","Male","Undergraduate",-7.40760918706656,"A","NO",32
"A1829581290935360",7.70045506731514,"Single","Male","Master",12.8373740240932,"A","NO",33
"A914801011274447",5.21015749910194,"Single","Female","Undergraduate",15.3565578069538,"A","NO",27
"A1759222178331240",-3.41137400608789,"Married","Male","Undergraduate",-19.3362502381206,"A","NO",33
"A985156862798432",3.41189936199877,"Married","Male","Undergraduate",13.0270827002823,"A","Yes",39
"A985157070716668",0.619865952993743,"Single","Male","Master",-2.16176413930953,"A","NO",33
"A388611337461954",-3.36056585826166,"Married","Male","Polytechnics",22384.5044199564,"A","NO",39
"A985156781199155",2.47938340783492,"Married","Male","High School",-6.68735180981457,"A","NO",41
"A844428137879233",13.2511695492771,"Single","Female","Undergraduate",1.40462494455278,"A","NO",28
"A985156997791440",-9.36824187355954,"Single","Male","Undergraduate",7.06040007062256,"A","NO",32
"A844428030563076",0.221993052446283,"Single","Male","Master",-15.1717486511916,"A","NO",33
"A844428160263562",-1.23177144724317,"Married","Male","Master",-15.3748530521989,"A","NO",62
"A985157109650007",7.40053062048834,"Single","Male","Undergraduate",13.6662006564438,"A","NO",35
"A914801096868553",3.25166689066775,"Single","Male","Undergraduate",10.7733189407736,"A","NO",34
"A1055520566378140",3.51057933349162,"Married","Male","Undergraduate",7.39170149900019,"A","NO",30
"A423593948895172",-1.16814040703326,"Married","Female","Undergraduate",-10.2683527395129,"A","NO",46
"A985156222275485",3.4004369636029,"Married","Male","Master",10.9132941253483,"A","NO",42
"A985156514713049",-3.71089127503615,"Married","Male","Undergraduate",-14.8031487129629,"A","NO",58
"A404144162493936",-3.1189829377085,"Married","Female","Master",-8.83067919872701,"A","NO",34
"A1055520751574920",-0.0203327288115396,"Married","Male","Polytechnics",-14.0397804323584,"A","Yes",56
"A844428166274263",3.6718514415836,"Single","Male","Master",-17.9876203462481,"A","Yes",30
"A844428038420471",0.949354250443168,"Married","Male","Undergraduate",-17.754029026255,"A","NO",34
"A914800998103179",8.91823297723755,"Single","Male","Undergraduate",7.5170280598104,"A","NO",29
"A985156627539464",2.72154488341417,"Married","Male","Undergraduate",2.74130830541253,"A","NO",44
"A914800980782281",22.0084993496984,"Married","Male","Master",30790.0194555167,"A","NO",57
"A1055521408074780",0.0103146872520446,"Married","Male","Undergraduate",19.2447485495359,"A","NO",44
"A1055521510002320",14.7996267872127,"Married","Male","Undergraduate",18.9013198483735,"A","NO",33
"A914800969850871",4.50850490420777,"Married","Female","Polytechnics",-17.0097506698221,"A","Yes",46
"A914800627035161",4.43966268933937,"Married","Male","Master",5.85461377166212,"A","NO",50
"A914800981595321",3.92156638826616,"Single","Male","Undergraduate",-0.632266383618116,"A","NO",30
"A844428065702798",4.28015687987953,"Single","Male","Undergraduate",-13.5968948621303,"A","NO",30
"A1899945765158040",-3.02016337717976,"Married","Male","Undergraduate",-17.306752204895,"A","NO",45
"A985156416103688",6.46877062759455,"Married","Male","Undergraduate",-6.24415737576783,"A","NO",45
"A319029041571716",6.98192387365084,"Married","Male","Undergraduate",14.8826144821942,"A","NO",41
"A914791529109649",2.23903546849452,"Married","Male","Polytechnics",16.2315813265741,"A","NO",35
"A844428044124655",11.8694209992355,"Married","Male","Master",-12.7867277245969,"A","NO",39
"A914800613394329",5.1691974780485,"Single","Female","Master",5.3661616332829,"A","NO",31
"A1055521379287170",8.11945387058798,"Single","Male","Undergraduate",8.85484898462892,"A","NO",35
"A1055521343458090",2.11849359475542,"Married","Female","Undergraduate",-9.63311242870986,"A","NO",33
"A1899945427040810",-0.828308619598858,"Single","Male","Polytechnics",1.09807503409684,"A","NO",31
"A914800229904896",8.77064723095391,"Single","Male","Polytechnics",-8.46172047778964,"A","NO",32
"A1688852093021000",-1.69142775538284,"Married","Female","Master",2.98844299279153,"A","NO",32
"A564049476690820",2.49129600698128,"Single","Male","Undergraduate",-10.677693085745,"A","NO",31
"A844427538887331",8.18875668989588,"Single","Male","Undergraduate",-2.62302049435675,"A","NO",30
"A844428154993376",6.41172587249801,"Married","Female","Undergraduate",10.627265619114,"A","NO",58
"A1055520991053550",-1.34836107034423,"Married","Female","Master",-8.76122745685279,"A","NO",42
"A985156590274384",9.50872940767836,"Married","Female","Undergraduate",11.6875841096044,"A","NO",37
"A914800170609140",-0.47886262000259,"Single","Male","Undergraduate",14.4835081417114,"A","NO",35
"A844427164234491",6.73964627347048,"Married","Male","Master",-10.7601550128311,"A","NO",51
"A844428044120389",4.63012380920723,"Single","Female","Undergraduate",-16.6180663648993,"A","NO",31
"A2040691458391600",-3.05055822588503,"Married","Male","Undergraduate",-1.96034989319742,"A","NO",39
"A1688853596241950",3.97185689762793,"Married","Female","Undergraduate",14.2198768630624,"A","NO",35
"A914801008801685",-2.96897771967482,"Married","Male","Undergraduate",2.41506013087928,"A","NO",52
"A1055520526496670",-0.0686881684148687,"Married","Male","Undergraduate",-5.60357556678355,"A","NO",40
"A1829582571082730",-4.7913898520777,"Married","Male","Middle School",-0.912116076797247,"A","NO",41
"A844427836231856",9.18002488283161,"Married","Male","Undergraduate",-19.3840823695064,"A","NO",42
"A914801014146540",-0.901799457252025,"Single","Male","Undergraduate",-4.83420283533633,"A","NO",33
"A844427464376099",1.08159703091905,"Single","Male","Undergraduate",11.9273201562464,"A","NO",27
"A985156116459030",3.63162256585061,"Single","Male","Undergraduate",16.0084406100214,"A","NO",30
"A844427973361279",0.629109749774449,"Married","Female","Master",-8.02089099772274,"A","NO",44
"A1829581142075600",-5.05957498083916,"Married","Male","Master",0.352009376510978,"A","NO",41
"A361946840081935",0.400457040550187,"Married","Male","High School",9.3694587983191,"A","NO",40
"A985157049758932",5.15897129195835,"Single","Female","Polytechnics",4.57792385481298,"A","NO",35
"A1899945764195020",6.29114441636205,"Single","Male","Master",15.3073567245156,"A","NO",34
"A985156660333829",-5.28197465951089,"Single","Male","Undergraduate",10.9859492257237,"A","NO",30
"A1055521382951560",2.73871000354644,"Married","Male","Polytechnics",-8.97344768978655,"A","NO",41
"A914801108427024",-2.4519700629944,"Single","Male","Undergraduate",12.6569110061973,"A","NO",34
"A985157031612865",1.34139714616537,"Single","Male","Undergraduate",-8.16079389303923,"A","NO",36
"A1055521300620670",-4.49017798392009,"Single","Male","Undergraduate",-13.3949518110603,"A","NO",28
"A1055520995096050",-2.45058503122535,"Single","Male","Undergraduate",-0.747782904654741,"A","NO",37
"A914801129497425",-2.21946553750429,"Married","Male","Polytechnics",-12.68862972036,"A","NO",44
"A914800331062572",2.0098263528375,"Married","Male","Undergraduate",4.36639454215765,"A","NO",31
"A844427769851268",6.12036882149242,"Single","Female","Middle School",0.0639553740620613,"A","NO",27
"A844427640828463",4.09916524634697,"Single","Male","Undergraduate",1.72920543700457,"A","NO",32
"A844427160168450",10.3889491967065,"Single","Male","Undergraduate",9.84608312137425,"A","NO",31
"A1055520923629980",1.678453027891,"Single","Male","Undergraduate",18.3635851088911,"A","NO",28
"A985156674607518",-0.888370976146311,"Single","Male","Polytechnics",16.2743909470737,"A","NO",30
"A306042138813910",14.7306022973433,"Single","Female","Undergraduate",-7.76004050858319,"A","NO",38
"A1055520618399930",-0.311300737634301,"Married","Male","Undergraduate",15.5281289666891,"A","NO",46
"A985156260821359",-4.29997580094915,"Married","Male","Undergraduate",8.49767101928592,"A","NO",42
"A985156985722575",1.57114715444669,"Single","Male"," ",15.4916881769896,"A","Yes",34
"A985156674559690",5.53083720220067,"Married","Male","High School",-9.67387367971241,"A","NO",37
"A914801114081189",6.86082614030689,"Single","Male","Undergraduate",14.3407081067562,"A","NO",31
"A914800302667573",5.90952156861313,"Married","Female","Undergraduate",14.6128351334482,"A","NO",33
"A985157065223051",-1.71863593984582,"Single","Male","Undergraduate",-17.6010041870177,"A","NO",34
"A914800973867516",0.959374689281918,"Single","Male","Undergraduate",8.25509618036449,"A","NO",30
"A844428061558238",5.16163211511262,"Single","Female","Polytechnics",-6.55983880162239,"A","NO",35
"A1055521498356580",-8.62105665057246,"Single","Male","Undergraduate",-3.96868302486837,"A","NO",31
"A1055520942405820",2.85049500771798,"Married","Male","Master",19.6848327852786,"A","NO",34
"A1829582558072820",3.61840631782915,"Married","Male","Master",-15.4250467848033,"A","NO",41
"A1688852377290980",8.69046847211756,"Single","Male","Undergraduate",3.7349936645478,"A","NO",32
"A1055521348870360",7.90864564329386,"Single","Male","Undergraduate",4.26601433195174,"A","NO",27
"A1055521447311560",4.84858021176793,"Single","Male","Master",-4.88827981986105,"A","Yes",30
"A1829581504656880",2.22928714001458,"Single","Male","Master",15.1089773699641,"A","NO",34
"A1759221063665540",2.69141208551545,"Married","Female","Undergraduate",-6.47488064132631,"A","NO",44
"A985156878667183",0.198151811954566,"Single","Male","Undergraduate",19.2037573549896,"A","NO",37
"A985156565610443",3.38114613639377,"Single","Male","Undergraduate",-18.2665340974927,"A","NO",35
"A844427915987295",4.62883282925282,"Married","Male","Undergraduate",1.33169134147465,"A","NO",31
"A1055520817877570",-2.82081846535113,"Married","Male","Undergraduate",0.851571774110198,"A","NO",39
"A985156093781090",-1.81061857530661,"Single","Female","Master",-17.9550647735596,"A","NO",32
"A985156357713414",3.40973271566816,"Married","Male","High School",1.41920604743063,"A","NO",61
"A2040691434832020",-5.68124050424341,"Single","Female","Undergraduate",6.91930368542671,"A","NO",33
"A1970326990747600",10.5602463083882,"Single","Male","Undergraduate",-12.1726551279426,"A","NO",33
"A914800988354535",-2.61071213035472,"Married","Female","Undergraduate",-3.55576113797724,"A","NO",38
"A844428098120277",3.00960196247231,"Single","Male","Master",12.5695652980357,"A","NO",42
"A1759222104058550",-1.73848275812529,"Married","Male","Undergraduate",13.0199376959354,"A","NO",56
"A914800939317462",10.7909142027684,"Married","Male"," ",-18.9631378557533,"A","NO",36
"A844428041769163",1.99175570661575,"Married","Male","Master",13.8772920612246,"A","NO",36
"A914800691140862",1.96920882562269,"Married","Male","Undergraduate",-10.879063596949,"A","NO",57
"A985156399304323",-1.81936371501628,"Single","Female","Undergraduate",4.73409924656153,"A","NO",29
"A305145821097025",-8.21951056444738,"Single","Male","Master",26710.5564564373,"A","NO",35
"A1055520530229860",-0.318193931012415,"Single","Male","Undergraduate",19.0934433229268,"A","NO",29
"A985157111296653",4.4691601525303,"Married","Male","Undergraduate",-0.330970250070095,"A","NO",48
"A1688852217275080",0.149969091914594,"Single","Female","High School",3.42181921936572,"A","NO",31
"A844427702696276",1.38018022596184,"Single","Female","Undergraduate",17.6424327958375,"A","NO",30
"A985157048908432",2.8212017447399,"Single","Male","Undergraduate",13.9962666109204,"A","NO",34
"A844428172317839",5.13964594279695,"Single","Female","Master",6.45163175649941,"A","NO",38
"A1829581966851860",7.94877193257865,"Married","Female","Undergraduate",-1.96660291403532,"A","NO",50
"A1055520543778680",2.60029753569048,"Single","Male","Undergraduate",12.9006695654243,"A","NO",29
"A1055520753068820",0.731534178022295,"Married","Male","Master",14.9178021587431,"A","NO",44
"A1829581209621130",3.60197821495496,"Married","Male","Undergraduate",6.83356299065053,"A","NO",55
"A985156603025735",-6.1110240714103,"Married","Male","Undergraduate",5.28081053867936,"A","NO",40
"A1829582585694420",-2.94978818013892,"Single","Male","Master",9.74816063418984,"A","NO",33
"A844428158993161",14.1786620500656,"Married","Male","Undergraduate",1.62651161663234,"A","NO",34
"A914801049101259",-3.73889961612131,"Married","Male","Undergraduate",9.64907531626523,"A","NO",34
"A844428034110669",-0.238701033424586,"Married","Male","Master",-3.03525977768004,"A","NO",39
"A985157018412657",-2.44957988622505,"Married","Male","Undergraduate",-7.93899257667363,"A","NO",47
"A985156512556254",4.08193105504476,"Married","Female","Undergraduate",-0.776052474975586,"A","NO",54
"A564049521109770",1.14169260961842,"Single","Female","Undergraduate",-19.602873288095,"A","NO",31
"A1688853115066530",-2.25097446259763,"Married","Male","Polytechnics",16.0168649815023,"A","NO",47
"A564049665765345",1.49026331430394,"Single","Male","Master",13.1623884756118,"A","NO",31
"A1899945759249890",2.89024900128786,"Married","Male","Undergraduate",1.65864200331271,"A","NO",35
"A1055521384506980",-7.44897043461073,"Married","Male","Undergraduate",21915.0402662922,"A","NO",38
"A985156966421199",-1.3496635043947,"Single","Female","Polytechnics",16.8940420169383,"A","NO",32
"A985156105434658",4.60036815815698,"Married","Male","Undergraduate",19.2814058437943,"A","NO",49
"A1899947056555350",-7.16984231464472,"Single","Male","Undergraduate",18.6783670727164,"A","NO",28
"A1055520701274350",-8.24821525786817,"Married","Male","Undergraduate",-9.97392009012401,"A","NO",73
"A844427886564845",6.3106417958308,"Married","Male","Master",8.02624447271228,"A","NO",64
"A564049499583879",-0.611659166839905,"Married","Female","Polytechnics",-4.46418459527194,"A","NO",53
"A1829581299796770",6.15116785610467,"Married","Male","Undergraduate",3.0240426119417,"A","NO",46
"A1829582307853640",7.2384034733614,"Married","Male","Undergraduate",-13.8098406977952,"A","NO",39
"A365522412799449",-4.2717818013709,"Married","Male","Master",-1.54793782159686,"A","NO",64
"A844428032208746",2.71857992508262,"Married","Male","Undergraduate",-2.44808341376483,"A","NO",51
"A325692943160643",2.23868696108367,"Single","Male","Undergraduate",0.467603132128716,"A","NO",29
"A1055521415687940",-0.339747834764421,"Married","Male","Undergraduate",-2.0856948941946,"A","NO",37
"A309065445295939",2.09830780367274,"Married","Male","Undergraduate",-7.63872547075152,"A","NO",50
"A914800703023669",-1.85136977385078,"Married","Male","Polytechnics",4.89388212561607,"A","NO",42
"A1055521394229600",1.69886714484077,"Married","Male","Undergraduate",-1.27198965288699,"A","NO",42
"A985157012033471",1.57031023014896,"Single","Male","Undergraduate",-8.95212864503264,"A","Yes",31
"A1829580908385460",5.83079890001193,"Single","Male","Polytechnics",8.32638521678746,"A","NO",29
"A985157075526004",8.56846723392606,"Married","Male","Undergraduate",-19.2821229062974,"A","NO",41
"A844427990430580",5.67990255324542,"Married","Male","Undergraduate",-4.12027065642178,"A","Yes",34
"A985156742974100",-1.68188682810776,"Married","Male","Undergraduate",18.293529432267,"A","NO",34
"A1055520426812620",3.93860883905739,"Single","Male","Undergraduate",17.7753117494285,"A","NO",35
"A1899947021186220",-4.1316011824226,"Married","Male","Middle School",-11.5163878537714,"A","NO",45
"A985157097809671",6.94875414934009,"Single","Male","Master",-0.49300585873425,"A","NO",30
"A1829581622138510",8.24000792043563,"Married","Male","Master",-17.5475090742111,"A","NO",45
"A1055521475813760",5.79861114723235,"Married","Male","Master",12.1345425955951,"A","NO",39
"A1055521505378540",-0.928874962619506,"Single","Male","Undergraduate",12.5446126516908,"A","NO",31
"A844427389732252",18.9182810680876,"Single","Male","Undergraduate",0.204585948958993,"A","NO",30
"A1759221402216100",3.43870259426627,"Single","Female","Undergraduate",3.3111462648958,"A","NO",30
"A844427768553771",5.96114906905405,"Married","Male","Undergraduate",4.38720375299454,"A","NO",38
"A844428045561158",-0.911875020803883,"Married","Male","High School",2.49736022204161,"A","NO",42
"A914800950807971",4.87182353153173,"Single","Male","Undergraduate",-6.95207283832133,"A","NO",33
"A914801012430549",2.37888511273172,"Married","Male","Polytechnics",12.1409918367863,"A","NO",37
"A1055521495016790",5.52042848687805,"Married","Female","Undergraduate",19.0991731639951,"A","NO",40
"A914800833384425",8.48978183691576,"Married","Female","High School",6.72919784672558,"A","NO",40
"A314903986652600",7.12838582141791,"Married","Male","Master",-3.71011214330792,"A","NO",32
"A1055520502618980",4.33121265989169,"Single","Female","Undergraduate",13.5514203365892,"A","NO",34
"A564049517485799",6.62162894119509,"Married","Male","Undergraduate",12.8767239116132,"A","NO",55
"A844427775606757",-0.450962334843352,"Married","Male","Undergraduate",-2.77333424426615,"A","NO",59
"A985156205605233",-0.939023516200483,"Married","Male","Master",-9.38433533534408,"A","NO",46
"A1055520923754880",3.20195985048637,"Married","Male","Undergraduate",-9.23051639460027,"A","NO",39
"A2040691435990110",-4.50168178967386,"Married","Male","Undergraduate",-19.9568955879658,"A","NO",47
"A914801013302107",2.97940001131222,"Married","Female","Undergraduate",-4.59940550848842,"A","NO",34
"A914800945228262",2.49117494501267,"Married","Male","Master",-13.7786522880197,"A","NO",38
"A1055520938725080",4.94889755997527,"Single","Male","Undergraduate",10.1424102112651,"A","NO",27
"A844428105399167",-3.95946082048677,"Single","Male","Undergraduate",-0.630583083257079,"A","NO",29
"A1055521210379600",-0.279785163057968,"Single","Male","Undergraduate",16.8267698585987,"A","NO",30
"A1055521380726420",3.79807531727385,"Single","Male","Master",15.1316440850496,"A","NO",30
"A844427145715755",2.96092760986369,"Married","Female","Undergraduate",-2.27955978363752,"A","NO",34
"A1055521348914000",6.25091169589665,"Single","Male","Undergraduate",-12.613937323913,"A","NO",28
"A309065444938836",4.82002709285263,"Married","Male","Undergraduate",7.80082519166172,"A","NO",47
"A1899945894300030",11.7707042582436,"Single","Male","Polytechnics",-5.47011594288051,"A","NO",28
"A1055521402010130",3.02091644380149,"Single","Male","Undergraduate",4.73789001815021,"A","NO",28
"A844427555918349",4.10086928473134,"Married","Male","Master",2.84041795879602,"A","NO",60
"A1899945554955720",6.54051242903899,"Single","Male","Undergraduate",15.5461838562042,"A","NO",29
"A914800577469774",-2.40866051226854,"Married","Male","Master",-7.34056088142097,"A","NO",48
"A1759221838314860",-5.66996689215302,"Single","Male","Undergraduate",8.67698758840561,"A","NO",30
"A985156455607278",1.40891695996188,"Single","Male","Undergraduate",-13.8411579374224,"A","NO",32
"A1055521500259000",4.10046333941165,"Married","Male","Master",-15.140553181991,"A","NO",60
"A914800291652745",-2.54133850709535,"Married","Male","Polytechnics",-5.72891345247626,"A","NO",49
"A1055521492391620",4.56884043325018,"Married","Male","Undergraduate",-12.4764953088015,"A","NO",37
"A914801108466620",3.73083971096296,"Married","Male","Undergraduate",17.5072504300624,"A","NO",60
"A844428064126301",11.6618160322877,"Married","Male","Undergraduate",4.65714893303812,"A","NO",39
"A914801104772664",3.58024300893396,"Single","Male","Polytechnics",-14.7516981232911,"A","NO",29
"A844428107331545",1.91051979901548,"Single","Male","Master",18.0944002605975,"A","NO",33
"A914801093349787",-4.83914785509557,"Married","Female","Undergraduate",-12.9952385090292,"A","NO",42
"A1055521404118590",-4.2980479992833,"Married","Female","Undergraduate",-3.07031690143049,"A","NO",37
"A985157086942237",-2.29009734810982,"Married","Male","Polytechnics",4.56047192215919,"A","NO",48
"A985156438431324",2.50870306792017,"Single","Male","Undergraduate",17.8673205152154,"A","NO",27
"A1829581984343580",-8.33170548514649,"Single","Female","Undergraduate",-2.92177818715572,"A","NO",28
"A1899945476889420",4.13893830910232,"Married","Male","Master",15.9908681083471,"A","NO",38
"A1829581480672510",0.160132490492426,"Married","Male","High School",-16.4395924471319,"A","NO",65
"A914800626796545",6.74890049503557,"Single","Female","Polytechnics",-6.31042743101716,"A","NO",37
"A1055521403491550",6.58909554074518,"Single","Male","Polytechnics",0.225971676409245,"A","NO",34
"A844428153440558",-2.81071624877397,"Single","Female","Polytechnics",11.5064937714487,"A","NO",29
"A1899945457756500",2.2193712686114,"Single","Male","Master",5.15704046934843,"A","NO",32
"A985156882871684",14.7095080659017,"Single","Male","Undergraduate",10.3263291623443,"A","NO",27
"A985157117723884",-5.22922141099535,"Single","Male","Undergraduate",-12.8328641504049,"A","NO",30
