"account_id","amount_6","pur_6","bank_6","entmnt_6","jewellery_6","medical_6","others_6","petrol_6","restaurant_6","supermarket_6","telecom_6","travel_6","utility_6","avg_pur_amt_6","max_pur_amt_6","min_pur_amt_6","avg_interval_pur_6","max_interval_pur_6","min_interval_pur_6","credit_limit","marital_status","sex","education","income","bad_flag","age"
"a_985156976904096",149.96,1,1,0,0,0,0,0,0,0,0,0,0,149.96,149.96,149.96,0,0,0,-4.07820012907218,"married","male","undergraduate",-19.966144701466,"no",34
"a_985156977649579",117.69,1,1,0,0,0,0,0,0,0,0,0,0,117.69,117.69,117.69,0,0,0,3.06851314878277,"married","female","undergraduate",18.5651457775384,"yes",55
"a_985156978015425",534.99,1,0,0,0,0,0,1,0,0,0,0,0,534.99,534.99,534.99,0,0,0,5.03077992817015,"single","male","undergraduate",-13.0193680152297,"no",34
"a_985156978167051",125.99,1,1,0,0,0,0,0,0,0,0,0,0,125.99,125.99,125.99,0,0,0,-2.70919314172305,"single","male","undergraduate",-8.43552928417921,"no",30
"a_985156979141360",148.74,1,0,0,0,0,0,0,1,0,0,0,0,148.74,148.74,148.74,0,0,0,11.0685674886378,"single","male","polytechnics",-10.725411279127,"no",30
"a_985156979269363",187.3442,1,0,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,0.0214181673154232,"married","male","master",16.7492524348199,"no",37
"a_985156979858317",151.19,1,1,0,0,0,0,0,0,0,0,0,0,151.19,151.19,151.19,0,0,0,10.4286191155212,"single","male","polytechnics",-4.80826191604137,"no",29
"a_985156979916019",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,3.85181913625263,"married","male","polytechnics",-8.43453399837017,"no",54
"a_985156980165657",116.44672,1,1,0,0,0,0,0,0,0,0,0,0,116.44672,116.44672,116.44672,0,0,0,3.35817758590076,"single","male","undergraduate",2.94680146500468,"no",35
"a_985156980646039",190.75,1,0,0,0,0,0,0,0,0,1,0,0,190.75,190.75,190.75,0,0,0,7.21157382971793,"married","male","master",-18.9012559596449,"no",34
"a_985156980788488",237.48,1,0,0,0,1,0,0,0,0,0,0,0,237.48,237.48,237.48,0,0,0,0.669874488442205,"married","male","undergraduate",-12.1044692769647,"no",44
"a_985156980871055",233.19,1,0,0,0,0,0,0,0,1,0,0,0,233.19,233.19,233.19,0,0,0,2.89951411231421,"single","male","master",33037.7708716672,"no",35
"a_985156980939783",439.98,1,0,0,0,0,0,0,0,0,0,0,0,439.98,439.98,439.98,0,0,0,3.41063985304069,"married","male","undergraduate",-14.7692221868783,"no",49
"a_985156981114650",105.42,1,0,0,0,0,0,1,0,0,0,0,0,105.42,105.42,105.42,0,0,0,4.9992654980924,"single","male","undergraduate",-11.5492843650281,"no",35
"a_985156981670857",18.87,1,1,0,0,0,0,0,0,0,0,0,0,18.87,18.87,18.87,0,0,0,12.2089815459847,"married","female","undergraduate",-15.997508065775,"no",38
"a_985156982149568",145.59,1,0,0,0,0,0,0,0,0,0,0,0,145.59,145.59,145.59,0,0,0,0.249909315546975,"single","female","master",-19.9411677196622,"no",57
"a_985156982191264",219.99,1,1,0,0,0,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,8.16031371834222,"single","male","polytechnics",-0.0552264880388975,"no",30
"a_985156982282786",119.48,1,1,0,0,0,0,0,0,0,0,0,0,119.48,119.48,119.48,0,0,0,4.98811452793703,"single","male","master",-4.0523764770478,"no",46
"a_985156982311408",219.99,1,1,0,0,0,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,4.56957940804213,"single","male","master",-19.1083526518196,"yes",33
"a_985156982312483",109.99,1,0,0,0,0,0,0,0,0,0,0,1,109.99,109.99,109.99,0,0,0,11.2403010254996,"single","male","undergraduate",11.3919825106859,"no",39
"a_985156982416599",109.99,1,0,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,9.049293985378,"married","male","master",12.6233087480068,"no",42
"a_985156982437210",659.3734,1,1,0,0,0,0,0,0,0,0,0,0,659.3734,659.3734,659.3734,0,0,0,8.16088537783176,"married","male","master",-6.82449749670923,"no",43
"a_985156982467800",403.0362,1,1,0,0,0,0,0,0,0,0,0,0,403.0362,403.0362,403.0362,0,0,0,4.07910103775188,"single","female","master",5.06434893235564,"no",29
"a_985156982665302",85.81,1,1,0,0,0,0,0,0,0,0,0,0,85.81,85.81,85.81,0,0,0,-0.828997870718129,"married","female","undergraduate",14.655695753172,"no",40
"a_985156982956388",355.66125,1,1,0,0,0,0,0,0,0,0,0,0,355.66125,355.66125,355.66125,0,0,0,1.62130620326381,"married","male","master",2.83889198675752,"no",64
"a_985156983031788",102.49,1,1,0,0,0,0,0,0,0,0,0,0,102.49,102.49,102.49,0,0,0,9.92152840447705,"single","male","undergraduate",-7.61439003050327,"no",32
"a_985156983170400",109.99,1,0,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,-0.899430554890074,"married","male","master",-8.31988109275699,"no",36
"a_985156983186326",69.99,1,1,0,0,0,0,0,0,0,0,0,0,69.99,69.99,69.99,0,0,0,-7.48858672420029,"married","male","undergraduate",-10.3455038182437,"no",44
"a_985156983315762",181.953,1,1,0,0,0,0,0,0,0,0,0,0,181.953,181.953,181.953,0,0,0,2.39100748101901,"single","female","undergraduate",-19.7753681708127,"no",28
"a_985156983428372",105.99,1,0,0,0,0,0,0,0,0,0,0,0,105.99,105.99,105.99,0,0,0,2.92017217522021,"married","male","master",-17.8677538968623,"no",34
"a_985156983593190",143.49,1,0,0,0,0,0,0,0,1,0,0,0,143.49,143.49,143.49,0,0,0,7.85187833503075,"married","male","undergraduate",10.082429330796,"no",52
"a_985156983776644",391.31,1,1,0,0,0,0,0,0,0,0,0,0,391.31,391.31,391.31,0,0,0,8.33937242672034,"single","male","undergraduate",-15.2109676320106,"no",29
"a_985156983978725",181.953,1,0,0,0,0,0,0,0,0,0,0,0,181.953,181.953,181.953,0,0,0,-2.39851446272526,"married","female","undergraduate",-3.8335267920047,"no",41
"a_985156984037860",362.5582,1,0,0,0,1,0,0,0,0,0,0,0,362.5582,362.5582,362.5582,0,0,0,3.91038769982755,"married","male","undergraduate",-5.87328006513417,"no",41
"a_985156984464784",151.54,1,1,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,-10.9080445950245,"married","male","master",14.095139792189,"no",44
"a_985156984538931",116.44672,1,0,0,0,0,0,0,0,0,0,0,0,116.44672,116.44672,116.44672,0,0,0,7.79146011258755,"married","male","master",-6.50589052587748,"no",49
"a_985156984678729",233.74,1,1,0,0,0,0,0,0,0,0,0,0,233.74,233.74,233.74,0,0,0,4.04147964377236,"married","male","undergraduate",-4.10336975008249,"no",50
"a_985156984850690",181.953,1,0,0,0,0,0,0,0,0,0,0,0,181.953,181.953,181.953,0,0,0,2.76041467484459,"single","female","undergraduate",15020.5100660585,"no",27
"a_985156985102062",362.5582,1,1,0,0,0,0,0,0,0,0,0,0,362.5582,362.5582,362.5582,0,0,0,0.308159098844976,"single","female","undergraduate",-13.0046463571489,"no",42
"a_985156985198932",25.122474,1,1,0,0,0,0,0,0,0,0,0,0,25.122474,25.122474,25.122474,0,0,0,4.02154357042629,"married","female","undergraduate",10.4658817686141,"no",34
"a_985156985214731",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,5.69954588580504,"married","male","polytechnics",-0.579799385741353,"no",34
"a_985156985303580",237.04,1,0,0,0,0,0,0,0,1,0,0,0,237.04,237.04,237.04,0,0,0,2.97937020433042,"single","male","undergraduate",17.4244019947946,"no",28
"a_985156985314727",151.54,1,0,0,0,0,0,1,0,0,0,0,0,151.54,151.54,151.54,0,0,0,-4.21197232463863,"married","female","undergraduate",-11.0593881178647,"no",45
"a_985156985393119",120.71,1,1,0,0,0,0,0,0,0,0,0,0,120.71,120.71,120.71,0,0,0,5.27880061488506,"married","male","master",-3.30644523724914,"no",36
"a_985156985695782",148.74,1,0,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,4.6404264277732,"married","male","master",41920.2718916144,"no",56
"a_985156985722575",148.39,1,0,0,0,0,0,0,0,0,0,0,0,148.39,148.39,148.39,0,0,0,1.57114715444669,"single","male","undergraduate",15.4916881769896,"yes",34
"a_985156985760058",653.47,1,0,0,0,0,0,1,0,0,0,0,0,653.47,653.47,653.47,0,0,0,5.48059359423909,"single","male","master",-1.56359172426164,"no",34
"a_985156985810576",103.99,1,1,0,0,0,0,0,0,0,0,0,0,103.99,103.99,103.99,0,0,0,10.0189165998753,"married","male","polytechnics",-11.6854167636484,"no",43
"a_985156985923386",147.16,1,1,0,0,0,0,0,0,0,0,0,0,147.16,147.16,147.16,0,0,0,13.5085236828914,"single","female","undergraduate",18.8237775769085,"no",30
"a_985156986103232",226.822699,1,0,0,0,0,0,0,0,0,1,0,0,226.822699,226.822699,226.822699,0,0,0,6.57970531003177,"married","female","polytechnics",-16.4444381929934,"no",35
"a_985156986259093",203.5533,1,1,0,0,0,0,0,0,0,0,0,0,203.5533,203.5533,203.5533,0,0,0,13.4915940718893,"married","male","undergraduate",15.8667961880565,"no",40
"a_985156986346818",161.722522,1,1,0,0,0,0,0,0,0,0,0,0,161.722522,161.722522,161.722522,0,0,0,0.631051872928627,"single","female","polytechnics",19.6341461781412,"no",28
"a_985156986539599",219.99,1,1,0,0,0,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,8.54856351707224,"married","male","master",17707.3880080413,"no",50
"a_985156986568951",147.16,1,0,0,0,0,0,0,0,0,0,0,0,147.16,147.16,147.16,0,0,0,0.329130402325653,"single","male","master",1.12129269167781,"no",33
"a_985156986680653",99.99,1,0,0,0,0,0,1,0,0,0,0,0,99.99,99.99,99.99,0,0,0,8.32845610726532,"married","female","master",-10.5762571655214,"no",35
"a_985156986968926",148.39,1,0,0,0,0,0,0,0,1,0,0,0,148.39,148.39,148.39,0,0,0,4.68082928803842,"married","male","undergraduate",2.90158543735743,"no",56
"a_985156987030227",119.06,1,0,0,0,0,0,0,0,0,0,0,1,119.06,119.06,119.06,0,0,0,-0.939819694396108,"married","male","master",14.4814648572356,"no",35
"a_985156987117450",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,17.898250706045,"single","female","undergraduate",2.45498192496598,"no",29
"a_985156987130456",79.99,1,0,0,0,0,0,1,0,0,0,0,0,79.99,79.99,79.99,0,0,0,-8.62140820223931,"single","male","undergraduate",-6.56812549568713,"no",31
"a_985156987391953",79.99,1,0,0,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,12.1508713475205,"single","male","master",-0.662887366488576,"yes",29
"a_985156987614674",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-4.19976604337711,"single","male","master",-16.3898357376456,"no",31
"a_985156988050994",156.421301,1,0,0,0,0,0,0,0,0,0,0,0,156.421301,156.421301,156.421301,0,0,0,-0.248681916148402,"single","male","master",-19.9187574815005,"no",31
"a_985156988285510",107.26,1,1,0,0,0,0,0,0,0,0,0,0,107.26,107.26,107.26,0,0,0,6.36812695362326,"single","male","undergraduate",-8.4186302870512,"no",34
"a_985156988543599",86.59,1,1,0,0,0,0,0,0,0,0,0,0,86.59,86.59,86.59,0,0,0,19.3397406484969,"single","male","master",-16.3796010240912,"no",33
"a_985156989008415",199.75424,1,0,0,0,0,0,0,0,0,0,0,1,199.75424,199.75424,199.75424,0,0,0,1.47186742907483,"single","male","undergraduate",11.6092429216951,"no",30
"a_985156989279591",5.34,1,1,0,0,0,0,0,0,0,0,0,0,5.34,5.34,5.34,0,0,0,6.53841305257194,"married","male","undergraduate",8.87563856318593,"no",31
"a_985156989438599",128.39,1,0,0,0,0,0,0,0,0,0,0,0,128.39,128.39,128.39,0,0,0,17.4804958801381,"single","male","polytechnics",-4.17527982033789,"no",34
"a_985156989443286",85.19,1,1,0,0,0,0,0,0,0,0,0,0,85.19,85.19,85.19,0,0,0,-7.33878199680522,"single","male","master",1.50691044516861,"no",30
"a_985156989595928",119.75,1,1,0,0,0,0,0,0,0,0,0,0,119.75,119.75,119.75,0,0,0,7.20995553381275,"married","male","undergraduate",16.30181950517,"no",32
"a_985156989671398",152.06,1,0,0,0,0,0,1,0,0,0,0,0,152.06,152.06,152.06,0,0,0,12.2717686112607,"single","male","polytechnics",15.7565379701555,"no",43
"a_985156989850478",65.31,1,1,0,0,0,0,0,0,0,0,0,0,65.31,65.31,65.31,0,0,0,3.10066738834232,"married","male","polytechnics",-9.26487119868398,"no",60
"a_985156989982792",145.811699,1,1,0,0,0,0,0,0,0,0,0,0,145.811699,145.811699,145.811699,0,0,0,8.08830167583842,"single","male","undergraduate",13.3379496447742,"no",29
"a_985156990088211",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,4.65928193918616,"married","female","high_school",-15.6936952564865,"no",39
"a_985156990201951",106.4762,1,1,0,0,0,0,0,0,0,0,0,0,106.4762,106.4762,106.4762,0,0,0,8.00944238260482,"married","male","undergraduate",-13.7325633037835,"no",50
"a_985156990287612",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,5.24848778809607,"married","male","master",13.6915806494653,"no",41
"a_985156990337871",152.06,1,0,0,0,0,0,0,0,0,0,0,0,152.06,152.06,152.06,0,0,0,10.5816806598399,"single","female","undergraduate",10.6301854364574,"no",32
"a_985156990399129",84.79,1,1,0,0,0,0,0,0,0,0,0,0,84.79,84.79,84.79,0,0,0,0.341116523304023,"single","female","middle_school",-3.80863843485713,"no",27
"a_985156990435029",79.99,1,1,0,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,2.88809056116268,"married","female","master",-17.7909890282899,"no",34
"a_985156990513330",176.66415,1,1,0,0,0,0,0,0,0,0,0,0,176.66415,176.66415,176.66415,0,0,0,8.40076197242644,"single","female","undergraduate",11.4755208138376,"no",28
"a_985156990662361",83.19,1,0,0,0,0,0,0,0,0,0,0,0,83.19,83.19,83.19,0,0,0,13.6692775481045,"married","male","master",-19.0198597218841,"no",67
"a_985156990850861",156.421301,1,0,0,0,0,1,0,0,0,0,0,0,156.421301,156.421301,156.421301,0,0,0,3.3706743590273,"married","female","master",8.95842527970672,"no",40
"a_985156990920498",118.93,1,1,0,0,0,0,0,0,0,0,0,0,118.93,118.93,118.93,0,0,0,-4.91976806552988,"married","male","undergraduate",17.6948118582368,"no",32
"a_985156991023559",152.41,1,0,0,0,0,0,0,1,0,0,0,0,152.41,152.41,152.41,0,0,0,4.90858994163666,"married","male","undergraduate",-19.3932126369327,"no",58
"a_985156991066708",151.54,1,1,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,5.48122623066884,"married","female","master",-9.71228578127921,"no",48
"a_985156991285439",188.972251,1,0,1,0,0,0,0,0,0,0,0,0,188.972251,188.972251,188.972251,0,0,0,-1.73168904285226,"married","male","high_school",-12.184834247455,"no",37
"a_985156991383821",109.99,1,1,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,0.988218952237629,"single","male","undergraduate",-14.9622038193047,"no",34
"a_985156991467798",219.99,1,0,0,0,0,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,0.150363764864393,"married","female","master",8.30994794145226,"no",38
"a_985156991488614",39.95,1,1,0,0,0,0,0,0,0,0,0,0,39.95,39.95,39.95,0,0,0,-2.62878025331348,"single","male","master",6.59073765389621,"no",45
"a_985156991574026",148.74,1,0,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,-0.429626643829979,"married","male","master",3.10639344155788,"no",48
"a_985156991604741",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,-7.21986901774816,"single","male","undergraduate",-1.591926375404,"no",30
"a_985156991612218",134.95,1,1,0,0,0,0,0,0,0,0,0,0,134.95,134.95,134.95,0,0,0,5.41921668059379,"single","male","master",-6.94289684295654,"no",35
"a_985156991632631",124.95,1,1,0,0,0,0,0,0,0,0,0,0,124.95,124.95,124.95,0,0,0,4.36044916338939,"married","male","middle_school",-9.95172798633575,"no",41
"a_985156991696646",147.16,1,0,0,0,0,0,0,0,1,0,0,0,147.16,147.16,147.16,0,0,0,7.08827015989926,"married","male","undergraduate",-2.18565497547388,"no",43
"a_985156992055128",133.86,1,0,0,0,0,0,0,1,0,0,0,0,133.86,133.86,133.86,0,0,0,11.2215369792255,"single","male","undergraduate",4.02719051577151,"no",31
"a_985156992086853",147.16,1,0,1,0,0,0,0,0,0,0,0,0,147.16,147.16,147.16,0,0,0,7.02814365613367,"single","male","master",18.6750366073102,"no",32
"a_985156992286921",139.99,1,0,0,0,0,0,0,0,0,0,0,1,139.99,139.99,139.99,0,0,0,3.93177688066196,"single","male","master",-11.446638526395,"no",32
"a_985156992308368",172.17,1,1,0,0,0,0,0,0,0,0,0,0,172.17,172.17,172.17,0,0,0,5.19132846308872,"married","female","polytechnics",-16.9925644528121,"no",35
"a_985156992352211",109.99,1,0,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,1.47951431505103,"single","male","undergraduate",13479.8201541249,"yes",30
"a_985156992374480",84.99,1,1,0,0,0,0,0,0,0,0,0,0,84.99,84.99,84.99,0,0,0,1.45166273247916,"married","female","polytechnics",9.86873677000403,"no",43
"a_985156992404214",146.99,1,0,0,0,0,0,0,0,0,0,0,0,146.99,146.99,146.99,0,0,0,8.0404453409845,"married","male","undergraduate",-19.7510775830597,"no",56
"a_985156992435125",108.86,1,0,0,0,0,0,1,0,0,0,0,0,108.86,108.86,108.86,0,0,0,-8.03075162133947,"single","male","undergraduate",-10.1413562335074,"no",33
"a_985156992675995",173.223251,1,0,0,0,0,0,1,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,8.98954589402396,"married","female","undergraduate",3.07427630759776,"no",32
"a_985156992814725",145.811699,1,0,0,0,0,0,0,0,0,1,0,0,145.811699,145.811699,145.811699,0,0,0,1.88123772813939,"single","male","undergraduate",4.41656966693699,"no",34
"a_985156992910292",116.86,1,0,0,0,0,0,0,0,0,0,1,0,116.86,116.86,116.86,0,0,0,1.72879126013815,"single","female","undergraduate",-6.13666258752346,"no",31
"a_985156993009044",79.99,1,0,0,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,1.31195435202215,"married","male","high_school",18.897163560614,"no",45
"a_985156993048163",119.94,1,0,0,0,0,0,0,0,0,0,0,0,119.94,119.94,119.94,0,0,0,-6.46189595797472,"married","male","polytechnics",-3.23930983431637,"no",54
"a_985156993473793",362.5582,1,1,0,0,0,0,0,0,0,0,0,0,362.5582,362.5582,362.5582,0,0,0,1.48908071529493,"married","male","master",11110.3075306341,"no",44
"a_985156993679848",148.74,1,1,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,-4.41897027516365,"married","male","undergraduate",12.5449648313224,"no",47
"a_985156994108263",235.39,1,0,0,0,1,0,0,0,0,0,0,0,235.39,235.39,235.39,0,0,0,-10.408541998405,"married","male","master",6.6801524721086,"no",58
"a_985156994196390",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,4.59134418061748,"married","male","undergraduate",-1.4366194140166,"no",38
"a_985156994209349",148.74,1,0,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,-2.68170113317948,"married","male","undergraduate",-0.596799477934837,"no",38
"a_985156994924091",75.55,1,0,0,0,0,0,0,0,1,0,0,0,75.55,75.55,75.55,0,0,0,7.01155963100959,"single","male","undergraduate",1.74288228154182,"no",38
"a_985156995092349",127.49,1,0,0,0,0,0,0,0,0,0,0,1,127.49,127.49,127.49,0,0,0,6.73157185737044,"married","male","undergraduate",-6.55006268061697,"no",59
"a_985156995110328",346.462251,1,1,0,0,0,0,0,0,0,0,0,0,346.462251,346.462251,346.462251,0,0,0,8.18147693474125,"single","female","middle_school",-19.5769026689231,"no",30
"a_985156995307075",129.89,1,0,0,0,1,0,0,0,0,0,0,0,129.89,129.89,129.89,0,0,0,7.0816966236392,"married","male","middle_school",-6.6317421849817,"no",38
"a_985156995339610",106.86,1,0,0,0,0,0,0,0,0,0,0,0,106.86,106.86,106.86,0,0,0,9.58017291083001,"married","male","master",7.38031030632555,"no",44
"a_985156995360355",235.06,1,1,0,0,0,0,0,0,0,0,0,0,235.06,235.06,235.06,0,0,0,5.21874038398545,"married","male","undergraduate",7.71866778843105,"no",37
"a_985156995403396",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-5.02000726403948,"single","male","undergraduate",1.57151835970581,"no",33
"a_985156995509494",79.99,1,0,0,0,0,0,1,0,0,0,0,0,79.99,79.99,79.99,0,0,0,7.70023966109101,"single","male","master",-4.88816563971341,"no",30
"a_985156995586904",148.39,1,1,0,0,0,0,0,0,0,0,0,0,148.39,148.39,148.39,0,0,0,-2.14836909998488,"married","male","master",-1.06602879241109,"no",39
"a_985156995625083",79.99,1,1,0,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,4.05994553002156,"single","male","undergraduate",-13.4830047842115,"no",38
"a_985156996061643",151.54,1,0,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,3.56109413962811,"married","male","undergraduate",-9.29312215186656,"no",41
"a_985156996399967",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-7.19999948126264,"married","male","master",11.2557413242757,"no",31
"a_985156996406140",139.99,1,0,0,0,0,0,0,0,0,1,0,0,139.99,139.99,139.99,0,0,0,9.32163471069187,"single","male","undergraduate",-17.3629360925406,"no",35
"a_985156996469179",148.74,1,0,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,1.34928896564152,"married","male","polytechnics",10.5717870779335,"no",41
"a_985156996656482",155.75715,1,1,0,0,0,0,0,0,0,0,0,0,155.75715,155.75715,155.75715,0,0,0,0.0610503129577262,"single","male","undergraduate",-0.275085968896747,"no",38
"a_985156996803683",160.3882,1,1,0,0,0,0,0,0,0,0,0,0,160.3882,160.3882,160.3882,0,0,0,5.49886273501907,"single","female","undergraduate",7.69739832729101,"no",31
"a_985156996891474",116.59,1,0,0,0,0,0,0,0,0,0,0,0,116.59,116.59,116.59,0,0,0,5.89140587047767,"married","male","master",9.44047469645739,"no",46
"a_985156996947124",149.79,1,1,0,0,0,0,0,0,0,0,0,0,149.79,149.79,149.79,0,0,0,3.56139988159947,"single","male","undergraduate",17.6720118056983,"no",33
"a_985156996958882",106.4762,1,0,0,0,0,0,0,1,0,0,0,0,106.4762,106.4762,106.4762,0,0,0,7.05891511659138,"single","male","undergraduate",12809.4651583824,"no",31
"a_985156997181334",1036.4582,1,1,0,0,0,0,0,0,0,0,0,0,1036.4582,1036.4582,1036.4582,0,0,0,-5.52171505858377,"single","male","polytechnics",1.38454421423376,"no",27
"a_985156997185042",219.99,1,1,0,0,0,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,4.28027696837951,"single","male","undergraduate",-0.520831122994423,"no",30
"a_985156997210172",176.66415,1,0,0,0,0,0,1,0,0,0,0,0,176.66415,176.66415,176.66415,0,0,0,5.28916329898778,"married","male","undergraduate",-7.73292251862586,"no",35
"a_985156997714852",589.99,1,0,0,0,0,0,0,0,1,0,0,0,589.99,589.99,589.99,0,0,0,8.42961119198333,"single","female","undergraduate",-3.49780010059476,"no",30
"a_985156997791219",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,4.39111932695005,"married","male","undergraduate",-12.2148565854877,"no",33
"a_985156997791440",119.75,1,0,0,0,0,0,0,0,0,0,0,0,119.75,119.75,119.75,0,0,0,-9.36824187355954,"single","male","undergraduate",7.06040007062256,"no",32
"a_985156998052129",160.3882,1,0,0,0,0,0,0,0,0,1,0,0,160.3882,160.3882,160.3882,0,0,0,5.75898915437888,"married","male","polytechnics",-10.6887166108936,"no",53
"a_985156998110656",15.733251,1,0,0,0,0,0,1,0,0,0,0,0,15.733251,15.733251,15.733251,0,0,0,4.03881540539023,"married","male","undergraduate",-15.7866007741541,"no",50
"a_985156998187933",151.54,1,0,0,0,1,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,0.458531320369803,"single","male","undergraduate",-9.97748764231801,"no",30
"a_985156998261145",99.99,1,1,0,0,0,0,0,0,0,0,0,0,99.99,99.99,99.99,0,0,0,-0.700538500091992,"single","male","undergraduate",-6.6435622703284,"no",32
"a_985156998271554",5.29,1,0,0,0,0,0,0,0,1,0,0,0,5.29,5.29,5.29,0,0,0,5.20985210864339,"married","female","polytechnics",7.94593426398933,"no",56
"a_985156998433770",199.75424,1,1,0,0,0,0,0,0,0,0,0,0,199.75424,199.75424,199.75424,0,0,0,2.44040798519924,"married","male","polytechnics",-8.96236966364086,"no",46
"a_985156998451248",167.1272,1,1,0,0,0,0,0,0,0,0,0,0,167.1272,167.1272,167.1272,0,0,0,-2.2698697577063,"single","male","master",10.0539686810225,"no",32
"a_985156998650667",148.39,1,0,0,0,0,0,0,0,0,0,0,1,148.39,148.39,148.39,0,0,0,2.71130907605402,"married","male","high_school",-4.48617929592729,"no",36
"a_985156998661935",79.99,1,0,0,0,0,0,0,0,0,1,0,0,79.99,79.99,79.99,0,0,0,7.44956338877324,"married","male","undergraduate",0.0909639894962311,"no",54
"a_985156998713276",139.99,1,0,0,0,0,0,1,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-7.49841017814633,"married","female","master",-9.34799615293741,"no",65
"a_985156998745547",16.15,1,0,0,0,1,0,0,0,0,0,0,0,16.15,16.15,16.15,0,0,0,8.97959094327968,"married","male","undergraduate",-3.83319705724716,"no",30
"a_985156998945403",152.06,1,1,0,0,0,0,0,0,0,0,0,0,152.06,152.06,152.06,0,0,0,4.52980190449115,"single","male","master",10.0679340027273,"no",36
"a_985156998957417",120.10945,1,0,0,0,0,0,0,0,0,0,0,0,120.10945,120.10945,120.10945,0,0,0,3.34828557770792,"married","male","undergraduate",-17.084768358618,"no",35
"a_985156999013145",116.44672,1,0,0,0,0,0,0,0,0,0,0,0,116.44672,116.44672,116.44672,0,0,0,2.46862854632828,"married","male","undergraduate",11.1686132289469,"no",57
"a_985156999063629",117.69,1,1,0,0,0,0,0,0,0,0,0,0,117.69,117.69,117.69,0,0,0,7.68175239846576,"single","male","undergraduate",16.3288922607899,"no",29
"a_985156999087569",149.44,1,0,0,0,0,0,0,0,0,1,0,0,149.44,149.44,149.44,0,0,0,9.93028677356988,"married","male","undergraduate",4.99289351515472,"no",41
"a_985156999442910",151.75,1,1,0,0,0,0,0,0,0,0,0,0,151.75,151.75,151.75,0,0,0,5.3118992166277,"single","female","undergraduate",-15.3537901677191,"no",31
"a_985156999473739",108.61,1,0,0,0,0,0,0,0,0,0,0,0,108.61,108.61,108.61,0,0,0,-3.73131828430854,"married","male","undergraduate",16.721093384549,"no",45
"a_985156999522044",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,9.4683862854708,"married","male","undergraduate",-4.25759054720402,"no",50
"a_985156999522249",79.99,1,0,1,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,-0.141853747787885,"single","female","undergraduate",14.4352632202208,"no",31
"a_985156999822047",341.27,1,0,0,0,0,0,1,0,0,0,0,0,341.27,341.27,341.27,0,0,0,5.52179200377967,"married","female","undergraduate",6.63202038966119,"no",41
"a_985156999879561",219.99,1,0,0,0,0,0,0,0,1,0,0,0,219.99,219.99,219.99,0,0,0,6.50930774397682,"single","male","undergraduate",2.18750346451998,"no",32
